Lpol_gene-COX1	Lpol_1_1
Lpol_XM_022386731.1	Lpol_32_16
Lpol_XM_013919552.2	Lpol_32_17
Lpol_XM_022386743.1	Lpol_32_18
Lpol_XM_013919659.2	Lpol_33_1
Lpol_XM_022386774.1	Lpol_33_2
Lpol_XM_022386781.1	Lpol_33_3
Lpol_XM_022386946.1	Lpol_33_4
Lpol_XM_013919636.2	Lpol_33_5
Lpol_XM_022386806.1	Lpol_33_6
Lpol_XM_022386854.1	Lpol_33_7
Lpol_XM_013919582.2	Lpol_33_8
Lpol_XM_013919591.2	Lpol_33_9
Lpol_XM_013919690.2	Lpol_33_10
Lpol_XM_013919701.2	Lpol_33_11
Lpol_XM_022386920.1	Lpol_33_12
Lpol_XM_013919648.2	Lpol_33_13
Lpol_XM_013919846.2	Lpol_34_1
Lpol_XM_022386997.1	Lpol_34_2
Lpol_XM_022387233.1	Lpol_34_3
Lpol_XM_013919730.2	Lpol_34_4
Lpol_XM_022387005.1	Lpol_34_5
Lpol_XM_013919740.2	Lpol_34_6
Lpol_XM_022387256.1	Lpol_34_7
Lpol_XM_013919857.2	Lpol_34_8
Lpol_XM_013919759.2	Lpol_34_9
Lpol_XM_013919866.2	Lpol_34_10
Lpol_XM_022387060.1	Lpol_34_11
Lpol_XM_013919886.2	Lpol_34_12
Lpol_XM_022387265.1	Lpol_34_13
Lpol_XM_013919897.2	Lpol_34_14
Lpol_XM_013919791.2	Lpol_34_15
Lpol_XM_013919801.2	Lpol_34_16
Lpol_XM_022387103.1	Lpol_34_17
Lpol_XM_022387131.1	Lpol_34_18
Lpol_XM_022387182.1	Lpol_34_19
Lpol_XM_013919906.2	Lpol_34_20
Lpol_XM_013920144.2	Lpol_35_1
Lpol_XM_013919943.2	Lpol_35_2
Lpol_XM_022387477.1	Lpol_35_3
Lpol_XM_013920155.2	Lpol_35_4
Lpol_XM_022387460.1	Lpol_35_5
Lpol_XM_022387486.1	Lpol_35_6
Lpol_XM_022387492.1	Lpol_35_7
Lpol_XM_013920040.2	Lpol_35_8
Lpol_XM_013920058.2	Lpol_35_9
Lpol_XM_013919975.2	Lpol_35_10
Lpol_XM_022387331.1	Lpol_35_11
Lpol_XM_013920167.2	Lpol_35_12
Lpol_XM_013919998.2	Lpol_35_13
Lpol_XM_013920007.2	Lpol_35_14
Lpol_XM_013920202.2	Lpol_35_15
Lpol_XM_013920091.2	Lpol_35_16
Lpol_XM_013920103.2	Lpol_35_17
Lpol_XM_022387422.1	Lpol_35_18
Lpol_XM_013920121.2	Lpol_35_19
Lpol_XM_022387432.1	Lpol_35_20
Lpol_XM_013920133.2	Lpol_35_21
Lpol_XM_013920351.2	Lpol_36_1
Lpol_XM_022387709.1	Lpol_36_2
Lpol_XM_013920241.2	Lpol_36_3
Lpol_XM_022387533.1	Lpol_36_4
Lpol_XM_022387550.1	Lpol_36_5
Lpol_XM_022387657.1	Lpol_36_6
Lpol_XM_022387666.1	Lpol_36_7
Lpol_XM_022387671.1	Lpol_36_8
Lpol_XM_022387681.1	Lpol_36_9
Lpol_XM_022387556.1	Lpol_36_10
Lpol_XM_013920308.2	Lpol_36_11
Lpol_XM_013920317.2	Lpol_36_12
Lpol_XM_013920382.2	Lpol_36_13
Lpol_XM_022387612.1	Lpol_36_14
Lpol_XM_013920393.2	Lpol_36_15
Lpol_XM_022387701.1	Lpol_36_16
Lpol_XM_022387642.1	Lpol_36_17
Lpol_XM_022387859.1	Lpol_37_1
Lpol_XM_013920409.2	Lpol_37_2
Lpol_XM_013920487.2	Lpol_37_3
Lpol_XM_022387805.1	Lpol_37_4
Lpol_XM_022387813.1	Lpol_37_5
Lpol_XM_013920444.2	Lpol_37_6
Lpol_XM_013920455.1	Lpol_37_7
Lpol_XM_022387753.1	Lpol_37_8
Lpol_XM_022387761.1	Lpol_37_9
Lpol_XM_022387825.1	Lpol_37_10
Lpol_XM_022387834.1	Lpol_37_11
Lpol_XM_022387786.1	Lpol_37_12
Lpol_XM_013920546.2	Lpol_37_13
Lpol_XM_022387841.1	Lpol_37_14
Lpol_XM_013920535.2	Lpol_37_15
Lpol_XM_022388124.1	Lpol_38_1
Lpol_XM_022387887.1	Lpol_38_2
Lpol_XM_022388134.1	Lpol_38_3
Lpol_XM_013920829.2	Lpol_38_4
Lpol_XM_013920568.2	Lpol_38_5
Lpol_XM_022387913.1	Lpol_38_6
Lpol_XM_013920590.2	Lpol_38_7
Lpol_XM_013920739.2	Lpol_38_8
Lpol_XM_013920600.2	Lpol_38_9
Lpol_XM_013920612.1	Lpol_38_10
Lpol_XM_013920751.2	Lpol_38_11
Lpol_XM_013920625.2	Lpol_38_12
Lpol_XM_013920638.2	Lpol_38_13
Lpol_XM_022388192.1	Lpol_38_14
Lpol_XM_022388160.1	Lpol_38_15
Lpol_XM_022388166.1	Lpol_38_16
Lpol_XM_013920763.2	Lpol_38_17
Lpol_XM_022388212.1	Lpol_38_18
Lpol_XM_022388011.1	Lpol_38_19
Lpol_XM_022388005.1	Lpol_38_20
Lpol_XM_022388024.1	Lpol_38_21
Lpol_XM_013920786.2	Lpol_38_22
Lpol_XM_013920679.1	Lpol_38_23
Lpol_XM_013920689.2	Lpol_38_24
Lpol_XM_022388178.1	Lpol_38_25
Lpol_XM_022388185.1	Lpol_38_26
Lpol_XM_022388052.1	Lpol_38_27
Lpol_XM_013920811.2	Lpol_38_28
Lpol_XM_013920848.2	Lpol_38_29
Lpol_XM_013920887.2	Lpol_38_30
Lpol_XM_013920899.2	Lpol_38_31
Lpol_XM_022388353.1	Lpol_39_1
Lpol_XM_022388225.1	Lpol_39_2
Lpol_XM_022388260.1	Lpol_39_3
Lpol_XM_022388292.1	Lpol_39_4
Lpol_XM_022388336.1	Lpol_39_5
Lpol_XM_013920962.2	Lpol_39_6
Lpol_XM_022388303.1	Lpol_39_7
Lpol_XM_013920984.2	Lpol_39_8
Lpol_XM_013921005.2	Lpol_39_9
Lpol_XM_022388329.1	Lpol_39_10
Lpol_XM_022388384.1	Lpol_40_1
Lpol_XM_022388404.1	Lpol_40_2
Lpol_XM_022388420.1	Lpol_40_3
Lpol_XM_022388585.1	Lpol_40_4
Lpol_XM_022388426.1	Lpol_40_5
Lpol_XM_013921079.2	Lpol_40_6
Lpol_XM_013921194.2	Lpol_40_7
Lpol_XM_022388450.1	Lpol_40_8
Lpol_XM_022388498.1	Lpol_40_9
Lpol_XM_013921103.2	Lpol_40_10
Lpol_XM_013921113.2	Lpol_40_11
Lpol_XM_013921203.2	Lpol_40_12
Lpol_XM_013921226.2	Lpol_40_13
Lpol_XM_013921215.2	Lpol_40_14
Lpol_XM_022388562.1	Lpol_40_15
Lpol_XM_022388601.1	Lpol_40_16
Lpol_XM_022388617.1	Lpol_40_17
Lpol_XM_022388572.1	Lpol_40_18
Lpol_XM_013921173.1	Lpol_40_19
Lpol_XM_013921248.2	Lpol_41_1
Lpol_XM_013921366.2	Lpol_41_2
Lpol_XM_022388699.1	Lpol_41_3
Lpol_XM_013921386.2	Lpol_41_4
Lpol_XM_022388714.1	Lpol_41_5
Lpol_XM_022388654.1	Lpol_41_6
Lpol_XM_013921396.2	Lpol_41_7
Lpol_XM_022388724.1	Lpol_41_8
Lpol_XM_022388734.1	Lpol_41_9
Lpol_XM_013921331.1	Lpol_41_10
Lpol_XM_013921415.2	Lpol_41_11
Lpol_XM_013921343.2	Lpol_41_12
Lpol_XM_013921434.2	Lpol_41_13
Lpol_XM_013921356.2	Lpol_41_14
Lpol_XM_013921560.2	Lpol_42_1
Lpol_XM_013921462.1	Lpol_42_2
Lpol_XM_022388762.1	Lpol_42_3
Lpol_XM_022388903.1	Lpol_42_4
Lpol_XM_013921484.2	Lpol_42_5
Lpol_XM_013921580.2	Lpol_42_6
Lpol_XM_022388795.1	Lpol_42_7
Lpol_XM_013921589.2	Lpol_42_8
Lpol_XM_013921599.2	Lpol_42_9
Lpol_XM_013921608.2	Lpol_42_10
Lpol_XM_022388930.1	Lpol_42_11
Lpol_XM_022388846.1	Lpol_42_12
Lpol_XM_022388874.1	Lpol_42_13
Lpol_XM_022388941.1	Lpol_43_1
Lpol_XM_022389178.1	Lpol_43_2
Lpol_XM_013921757.2	Lpol_43_3
Lpol_XM_022388960.1	Lpol_43_4
Lpol_XM_013921766.2	Lpol_43_5
Lpol_XM_022389034.1	Lpol_43_6
Lpol_XM_022389164.1	Lpol_43_7
Lpol_XM_013921723.2	Lpol_43_8
Lpol_XM_022389039.1	Lpol_43_9
Lpol_XM_022389056.1	Lpol_43_10
Lpol_XM_013921823.2	Lpol_43_11
Lpol_XM_013921733.2	Lpol_43_12
Lpol_XM_022389099.1	Lpol_43_13
Lpol_XM_013921745.2	Lpol_43_14
Lpol_XM_013921791.2	Lpol_43_15
Lpol_XM_013921803.2	Lpol_43_16
Lpol_XM_013921812.2	Lpol_43_17
Lpol_XM_022389262.1	Lpol_44_1
Lpol_XM_013921855.1	Lpol_44_2
Lpol_XM_022389216.1	Lpol_44_3
Lpol_XM_022389223.1	Lpol_44_4
Lpol_XM_022389310.1	Lpol_44_5
Lpol_XM_022389233.1	Lpol_44_6
Lpol_XM_022389241.1	Lpol_44_7
Lpol_XM_022389326.1	Lpol_44_8
Lpol_XM_022389316.1	Lpol_44_9
Lpol_XM_013921963.2	Lpol_44_10
Lpol_XM_022389364.1	Lpol_44_11
Lpol_XM_013921933.2	Lpol_44_12
Lpol_XM_013921944.1	Lpol_44_13
Lpol_XM_022389390.1	Lpol_45_1
Lpol_XM_022389424.1	Lpol_45_2
Lpol_XM_022389493.1	Lpol_45_3
Lpol_XM_022389485.1	Lpol_45_4
Lpol_XM_022389453.1	Lpol_45_5
Lpol_XM_013922106.2	Lpol_46_1
Lpol_XM_022389511.1	Lpol_46_2
Lpol_XM_013922117.2	Lpol_46_3
Lpol_XM_013922136.2	Lpol_46_4
Lpol_XM_013922169.2	Lpol_46_5
Lpol_XM_013922145.2	Lpol_46_6
Lpol_XM_013922186.2	Lpol_46_7
Lpol_XM_022389603.1	Lpol_46_8
Lpol_XM_022389702.1	Lpol_46_9
Lpol_XM_013922074.1	Lpol_46_10
Lpol_XM_013922085.2	Lpol_46_11
Lpol_XM_013922096.2	Lpol_46_12
Lpol_XM_013922270.2	Lpol_47_1
Lpol_XM_013922252.2	Lpol_47_2
Lpol_XM_022389747.1	Lpol_47_3
Lpol_XM_022389754.1	Lpol_47_4
Lpol_XM_022389787.1	Lpol_47_5
Lpol_XM_022389801.1	Lpol_47_6
Lpol_XM_022389846.1	Lpol_47_7
Lpol_XM_013922232.2	Lpol_47_8
Lpol_XM_013922408.2	Lpol_48_1
Lpol_XM_013922321.2	Lpol_48_2
Lpol_XM_022389893.1	Lpol_48_3
Lpol_XM_013922339.1	Lpol_48_4
Lpol_XM_013922419.2	Lpol_48_5
Lpol_XM_013922453.2	Lpol_48_6
Lpol_XM_022390019.1	Lpol_48_7
Lpol_XM_013922475.2	Lpol_48_8
Lpol_XM_013922485.2	Lpol_48_9
Lpol_XM_022390057.1	Lpol_48_10
Lpol_XM_013922496.2	Lpol_48_11
Lpol_XM_013922511.2	Lpol_48_12
Lpol_XM_013922357.1	Lpol_48_13
Lpol_XM_022390129.1	Lpol_48_14
Lpol_XM_022390113.1	Lpol_48_15
Lpol_XM_022390146.1	Lpol_49_1
Lpol_XM_022390172.1	Lpol_49_2
Lpol_XM_022390329.1	Lpol_49_3
Lpol_XM_013922563.1	Lpol_49_4
Lpol_XM_022390206.1	Lpol_49_5
Lpol_XM_013922575.2	Lpol_49_6
Lpol_XM_013922584.2	Lpol_49_7
Lpol_XM_022390346.1	Lpol_49_8
Lpol_XM_022390357.1	Lpol_49_9
Lpol_XM_013922681.2	Lpol_49_10
Lpol_XM_022390238.1	Lpol_49_11
Lpol_XM_022390250.1	Lpol_49_12
Lpol_XM_022390261.1	Lpol_49_13
Lpol_XM_022390289.1	Lpol_49_14
Lpol_XM_013922710.2	Lpol_49_15
Lpol_XM_013922638.2	Lpol_49_16
Lpol_XM_013922720.2	Lpol_49_17
Lpol_XM_022390367.1	Lpol_50_1
Lpol_XM_013922803.2	Lpol_50_2
Lpol_XM_022390373.1	Lpol_50_3
Lpol_XM_022390403.1	Lpol_50_4
Lpol_XM_022390460.1	Lpol_50_5
Lpol_XM_013922793.2	Lpol_50_6
Lpol_XM_013922771.2	Lpol_50_7
Lpol_XM_022390440.1	Lpol_50_8
Lpol_XM_022390454.1	Lpol_50_9
Lpol_XM_022390471.1	Lpol_51_1
Lpol_XM_013922833.2	Lpol_51_2
Lpol_XM_013922898.2	Lpol_51_3
Lpol_XM_013922915.2	Lpol_51_4
Lpol_XM_022390519.1	Lpol_51_5
Lpol_XM_022390558.1	Lpol_51_6
Lpol_XM_022390568.1	Lpol_51_7
Lpol_XM_022390577.1	Lpol_51_8
Lpol_XM_022390587.1	Lpol_51_9
Lpol_XM_022390592.1	Lpol_51_10
Lpol_XM_013922933.2	Lpol_51_11
Lpol_XM_022390563.1	Lpol_51_12
Lpol_XM_022390547.1	Lpol_51_13
Lpol_XM_022390601.1	Lpol_52_1
Lpol_XM_022390619.1	Lpol_52_2
Lpol_XM_022390656.1	Lpol_52_3
Lpol_XM_013922982.1	Lpol_52_4
Lpol_XM_013923087.2	Lpol_52_5
Lpol_XM_013922993.1	Lpol_52_6
Lpol_XM_013923026.2	Lpol_52_7
Lpol_XM_022390698.1	Lpol_52_8
Lpol_XM_013923143.2	Lpol_52_9
Lpol_XM_013923037.2	Lpol_52_10
Lpol_XM_022390746.1	Lpol_52_11
Lpol_XM_013923047.2	Lpol_52_12
Lpol_XM_022390803.1	Lpol_52_13
Lpol_XM_022391088.1	Lpol_53_1
Lpol_XM_022390836.1	Lpol_53_2
Lpol_XM_013923216.2	Lpol_53_3
Lpol_XM_022390863.1	Lpol_53_4
Lpol_XM_022390897.1	Lpol_53_5
Lpol_XM_013923239.2	Lpol_53_6
Lpol_XM_022390929.1	Lpol_53_7
Lpol_XM_022390968.1	Lpol_53_8
Lpol_XM_022391062.1	Lpol_53_9
Lpol_XM_022390946.1	Lpol_53_10
Lpol_XM_013923291.2	Lpol_53_11
Lpol_XM_013923280.2	Lpol_53_12
Lpol_XM_022391042.1	Lpol_53_13
Lpol_XM_013923186.2	Lpol_53_14
Lpol_XM_022391022.1	Lpol_53_15
Lpol_XM_013923208.2	Lpol_53_16
Lpol_XM_022391099.1	Lpol_54_1
Lpol_XM_013923308.2	Lpol_54_2
Lpol_XM_013923320.2	Lpol_54_3
Lpol_XM_013923331.2	Lpol_54_4
Lpol_XM_013923409.2	Lpol_54_5
Lpol_XM_013923343.2	Lpol_54_6
Lpol_XM_022391275.1	Lpol_54_7
Lpol_XM_013923426.2	Lpol_54_8
Lpol_XM_022391176.1	Lpol_54_9
Lpol_XM_022391226.1	Lpol_54_10
Lpol_XM_013923376.2	Lpol_54_11
Lpol_XM_022391254.1	Lpol_54_12
Lpol_XM_013923398.2	Lpol_54_13
Lpol_XM_022391302.1	Lpol_55_1
Lpol_XM_013923492.2	Lpol_55_2
Lpol_XM_022391349.1	Lpol_55_3
Lpol_XM_013923594.2	Lpol_55_4
Lpol_XM_013923560.2	Lpol_55_5
Lpol_XM_013923571.2	Lpol_55_6
Lpol_XM_022391435.1	Lpol_55_7
Lpol_XM_013923527.1	Lpol_55_8
Lpol_XM_013923582.2	Lpol_55_9
Lpol_XM_022391448.1	Lpol_55_10
Lpol_XM_022391459.1	Lpol_55_11
Lpol_XM_022391419.1	Lpol_55_12
Lpol_XM_013923549.1	Lpol_55_13
Lpol_XM_022391620.1	Lpol_56_1
Lpol_XM_013923616.2	Lpol_56_2
Lpol_XM_022391597.1	Lpol_56_3
Lpol_XM_022391603.1	Lpol_56_4
Lpol_XM_013923721.2	Lpol_56_5
Lpol_XM_013923656.1	Lpol_56_6
Lpol_XM_013923666.1	Lpol_56_7
Lpol_XM_022391562.1	Lpol_56_8
Lpol_XM_013923689.1	Lpol_56_9
Lpol_XM_022391573.1	Lpol_56_10
Lpol_XM_013923733.2	Lpol_56_11
Lpol_XM_022391515.1	Lpol_56_12
Lpol_XM_013923710.1	Lpol_56_13
Lpol_XM_022391586.1	Lpol_56_14
Lpol_XM_022391544.1	Lpol_56_15
Lpol_XM_013923848.2	Lpol_57_1
Lpol_XM_013923759.2	Lpol_57_2
Lpol_XM_013923771.2	Lpol_57_3
Lpol_XM_013923911.2	Lpol_57_4
Lpol_XM_013923782.2	Lpol_57_5
Lpol_XM_022391670.1	Lpol_57_6
Lpol_XM_022391752.1	Lpol_57_7
Lpol_XM_013923812.1	Lpol_57_8
Lpol_XM_013923876.2	Lpol_57_9
Lpol_XM_022391773.1	Lpol_57_10
Lpol_XM_013923922.2	Lpol_57_11
Lpol_XM_013923886.2	Lpol_57_12
Lpol_XM_013923898.1	Lpol_57_13
Lpol_XM_013923931.1	Lpol_58_1
Lpol_XM_013924019.2	Lpol_58_2
Lpol_XM_022391793.1	Lpol_58_3
Lpol_XM_022391801.1	Lpol_58_4
Lpol_XM_022391810.1	Lpol_58_5
Lpol_XM_013924058.2	Lpol_58_6
Lpol_XM_013923964.2	Lpol_58_7
Lpol_XM_022391819.1	Lpol_58_8
Lpol_XM_013924069.2	Lpol_58_9
Lpol_XM_013924080.1	Lpol_58_10
Lpol_XM_013923986.2	Lpol_58_11
Lpol_XM_022391879.1	Lpol_58_12
Lpol_XM_022391836.1	Lpol_58_13
Lpol_XM_022391896.1	Lpol_58_14
Lpol_XM_013924165.2	Lpol_59_1
Lpol_XM_022391948.1	Lpol_59_2
Lpol_XM_013924099.2	Lpol_59_3
Lpol_XM_013924258.2	Lpol_59_4
Lpol_XM_013924187.2	Lpol_59_5
Lpol_XM_013924198.2	Lpol_59_6
Lpol_XM_013924271.2	Lpol_59_7
Lpol_XM_013924110.2	Lpol_59_8
Lpol_XM_013924209.2	Lpol_59_9
Lpol_XM_013924121.2	Lpol_59_10
Lpol_XM_013924133.2	Lpol_59_11
Lpol_XM_022392035.1	Lpol_59_12
Lpol_XM_013924228.2	Lpol_59_13
Lpol_XM_022392054.1	Lpol_59_14
Lpol_XM_013924309.2	Lpol_60_1
Lpol_XM_022392151.1	Lpol_60_2
Lpol_XM_022392157.1	Lpol_60_3
Lpol_XM_022392212.1	Lpol_60_4
Lpol_XM_022392184.1	Lpol_60_5
Lpol_XM_022392439.1	Lpol_60_6
Lpol_XM_013924379.2	Lpol_60_7
Lpol_XM_013924399.2	Lpol_60_8
Lpol_XM_022392282.1	Lpol_60_9
Lpol_XM_013924389.2	Lpol_60_10
Lpol_XM_013924410.2	Lpol_60_11
Lpol_XM_022392423.1	Lpol_60_12
Lpol_XM_022392443.1	Lpol_60_13
Lpol_XM_013924499.2	Lpol_61_1
Lpol_XM_022392451.1	Lpol_61_2
Lpol_XM_022392476.1	Lpol_61_3
Lpol_XM_022392585.1	Lpol_61_4
Lpol_XM_022392531.1	Lpol_61_5
Lpol_XM_022392537.1	Lpol_61_6
Lpol_XM_013924444.2	Lpol_61_7
Lpol_XM_022392563.1	Lpol_61_8
Lpol_XM_022392567.1	Lpol_61_9
Lpol_XM_022392591.1	Lpol_61_10
Lpol_XM_022392594.1	Lpol_61_11
Lpol_XM_022392602.1	Lpol_61_12
Lpol_XM_022392612.1	Lpol_61_13
Lpol_XM_013924596.2	Lpol_62_1
Lpol_XM_013924607.2	Lpol_62_2
Lpol_XM_022392671.1	Lpol_62_3
Lpol_XM_013924627.2	Lpol_62_4
Lpol_XM_013924648.2	Lpol_62_5
Lpol_XM_022392678.1	Lpol_62_6
Lpol_XM_022392709.1	Lpol_63_1
Lpol_XM_013924670.2	Lpol_63_2
Lpol_XM_022392779.1	Lpol_63_3
Lpol_XM_022392789.1	Lpol_63_4
Lpol_XM_022392798.1	Lpol_63_5
Lpol_XM_022392737.1	Lpol_63_6
Lpol_XM_022392760.1	Lpol_63_7
Lpol_XM_022392805.1	Lpol_63_8
Lpol_XM_022392814.1	Lpol_63_9
Lpol_XM_022392765.1	Lpol_63_10
Lpol_XM_022392821.1	Lpol_63_11
Lpol_XM_013924865.2	Lpol_64_1
Lpol_XM_013924757.2	Lpol_64_2
Lpol_XM_013924768.2	Lpol_64_3
Lpol_XM_013924778.2	Lpol_64_4
Lpol_XM_022392853.1	Lpol_64_5
Lpol_XM_022392877.1	Lpol_64_6
Lpol_XM_013924874.2	Lpol_64_7
Lpol_XM_013924813.2	Lpol_64_8
Lpol_XM_013924885.2	Lpol_64_9
Lpol_XM_022392984.1	Lpol_64_10
Lpol_XM_022392944.1	Lpol_64_11
Lpol_XM_022392990.1	Lpol_64_12
Lpol_XM_013924853.2	Lpol_64_13
Lpol_XM_013924960.2	Lpol_65_1
Lpol_XM_022393009.1	Lpol_65_2
Lpol_XM_022393184.1	Lpol_65_3
Lpol_XM_022393195.1	Lpol_65_4
Lpol_XM_013924907.2	Lpol_65_5
Lpol_XM_022393057.1	Lpol_65_6
Lpol_XM_022393091.1	Lpol_65_7
Lpol_XM_013924929.2	Lpol_65_8
Lpol_XM_013924981.2	Lpol_65_9
Lpol_XM_022393180.1	Lpol_65_10
Lpol_XM_013924992.2	Lpol_65_11
Lpol_XM_013925011.2	Lpol_65_12
Lpol_XM_022393146.1	Lpol_65_13
Lpol_XM_022393171.1	Lpol_65_14
Lpol_XM_022393296.1	Lpol_66_1
Lpol_XM_013925049.2	Lpol_66_2
Lpol_XM_022393203.1	Lpol_66_3
Lpol_XM_013925140.2	Lpol_66_4
Lpol_XM_013925152.2	Lpol_66_5
Lpol_XM_013925174.2	Lpol_66_6
Lpol_XM_022393235.1	Lpol_66_7
Lpol_XM_013925084.2	Lpol_66_8
Lpol_XM_013925186.2	Lpol_66_9
Lpol_XM_013925095.1	Lpol_66_10
Lpol_XM_013925106.2	Lpol_66_11
Lpol_XM_013925118.2	Lpol_66_12
Lpol_XM_013925202.2	Lpol_66_13
Lpol_XM_022393329.1	Lpol_66_14
Lpol_XM_013925221.2	Lpol_67_1
Lpol_XM_013925276.2	Lpol_67_2
Lpol_XM_022393368.1	Lpol_67_3
Lpol_XM_022393363.1	Lpol_67_4
Lpol_XM_022393383.1	Lpol_67_5
Lpol_XM_022393356.1	Lpol_67_6
Lpol_XM_022393536.1	Lpol_68_1
Lpol_XM_022393562.1	Lpol_68_2
Lpol_XM_022393390.1	Lpol_68_3
Lpol_XM_022393419.1	Lpol_68_4
Lpol_XM_013925322.1	Lpol_68_5
Lpol_XM_022393436.1	Lpol_68_6
Lpol_XM_013925404.2	Lpol_68_7
Lpol_XM_022393576.1	Lpol_68_8
Lpol_XM_013925414.2	Lpol_68_9
Lpol_XM_013925425.2	Lpol_68_10
Lpol_XM_013925437.2	Lpol_68_11
Lpol_XM_013925353.2	Lpol_68_12
Lpol_XM_022393551.1	Lpol_68_13
Lpol_XM_013925376.2	Lpol_68_14
Lpol_XM_013925465.2	Lpol_68_15
Lpol_XM_013925388.1	Lpol_68_16
Lpol_XM_013925540.2	Lpol_69_1
Lpol_XM_022393687.1	Lpol_69_2
Lpol_XM_013925485.2	Lpol_69_3
Lpol_XM_013925552.2	Lpol_69_4
Lpol_XM_013925563.2	Lpol_69_5
Lpol_XM_022393621.1	Lpol_69_6
Lpol_XM_013925594.2	Lpol_69_7
Lpol_XM_022393702.1	Lpol_69_8
Lpol_XM_013925506.1	Lpol_69_9
Lpol_XM_013925606.2	Lpol_69_10
Lpol_XM_013925616.2	Lpol_69_11
Lpol_XM_013925627.2	Lpol_69_12
Lpol_XM_013925639.2	Lpol_69_13
Lpol_XM_022393659.1	Lpol_69_14
Lpol_XM_022393719.1	Lpol_69_15
Lpol_XM_022393852.1	Lpol_70_1
Lpol_XM_022393728.1	Lpol_70_2
Lpol_XM_022393749.1	Lpol_70_3
Lpol_XM_022393884.1	Lpol_70_4
Lpol_XM_013925777.2	Lpol_70_5
Lpol_XM_022393806.1	Lpol_70_6
Lpol_XM_022393811.1	Lpol_70_7
Lpol_XM_013925767.2	Lpol_70_8
Lpol_XM_013925729.2	Lpol_70_9
Lpol_XM_022393872.1	Lpol_70_10
Lpol_XM_022393834.1	Lpol_70_11
Lpol_XM_013925750.2	Lpol_70_12
Lpol_XM_022393898.1	Lpol_71_1
Lpol_XM_013925879.2	Lpol_71_2
Lpol_XM_013925906.2	Lpol_71_3
Lpol_XM_022393959.1	Lpol_71_4
Lpol_XM_022394011.1	Lpol_71_5
Lpol_XM_022393965.1	Lpol_71_6
Lpol_XM_022393986.1	Lpol_71_7
Lpol_XM_013925845.2	Lpol_71_8
Lpol_XM_022394023.1	Lpol_71_9
Lpol_XM_022394004.1	Lpol_71_10
Lpol_XM_013925917.2	Lpol_72_1
Lpol_XM_022394053.1	Lpol_72_2
Lpol_XM_013926031.2	Lpol_72_3
Lpol_XM_022394183.1	Lpol_72_4
Lpol_XM_022394074.1	Lpol_72_5
Lpol_XM_013925971.2	Lpol_72_6
Lpol_XM_013926072.2	Lpol_72_7
Lpol_XM_013925981.2	Lpol_72_8
Lpol_XM_013926091.2	Lpol_72_9
Lpol_XM_022394202.1	Lpol_72_10
Lpol_XM_013926011.2	Lpol_72_11
Lpol_XM_013926053.2	Lpol_72_12
Lpol_XM_013926207.2	Lpol_73_1
Lpol_XM_022394238.1	Lpol_73_2
Lpol_XM_013926218.2	Lpol_73_3
Lpol_XM_022394274.1	Lpol_73_4
Lpol_XM_013926119.2	Lpol_73_5
Lpol_XM_022394500.1	Lpol_73_6
Lpol_XM_022394518.1	Lpol_73_7
Lpol_XM_022394324.1	Lpol_73_8
Lpol_XM_022394331.1	Lpol_73_9
Lpol_XM_022394357.1	Lpol_73_10
Lpol_XM_022394380.1	Lpol_73_11
Lpol_XM_022394390.1	Lpol_73_12
Lpol_XM_022394399.1	Lpol_73_13
Lpol_XM_013926162.2	Lpol_73_14
Lpol_XM_022394509.1	Lpol_73_15
Lpol_XM_013926173.2	Lpol_73_16
Lpol_XM_022394439.1	Lpol_73_17
Lpol_XM_013926269.2	Lpol_73_18
Lpol_XM_013926285.2	Lpol_73_19
Lpol_XM_013926196.2	Lpol_73_20
Lpol_XM_022394540.1	Lpol_74_1
Lpol_XM_013926306.1	Lpol_74_2
Lpol_XM_013926454.2	Lpol_74_3
Lpol_XM_013926393.2	Lpol_74_4
Lpol_XM_013926402.2	Lpol_74_5
Lpol_XM_013926413.2	Lpol_74_6
Lpol_XM_022394636.1	Lpol_74_7
Lpol_XM_022394586.1	Lpol_74_8
Lpol_XM_022394595.1	Lpol_74_9
Lpol_XM_022394645.1	Lpol_74_10
Lpol_XM_013926350.2	Lpol_74_11
Lpol_XM_022394692.1	Lpol_74_12
Lpol_XM_022394653.1	Lpol_74_13
Lpol_XM_013926431.2	Lpol_74_14
Lpol_XM_013926442.2	Lpol_74_15
Lpol_XM_022394619.1	Lpol_74_16
Lpol_XM_013926382.2	Lpol_74_17
Lpol_XM_013926555.2	Lpol_75_1
Lpol_XM_013926566.2	Lpol_75_2
Lpol_XM_013926673.2	Lpol_75_3
Lpol_XM_013926578.2	Lpol_75_4
Lpol_XM_022394982.1	Lpol_75_5
Lpol_XM_022394747.1	Lpol_75_6
Lpol_XM_013926588.2	Lpol_75_7
Lpol_XM_022394781.1	Lpol_75_8
Lpol_XM_013926697.2	Lpol_75_9
Lpol_XM_013926685.2	Lpol_75_10
Lpol_XM_022394822.1	Lpol_75_11
Lpol_XM_022394831.1	Lpol_75_12
Lpol_XM_022394843.1	Lpol_75_13
Lpol_XM_013926633.2	Lpol_75_14
Lpol_XM_013926643.2	Lpol_75_15
Lpol_XM_013926653.2	Lpol_75_16
Lpol_XM_022394967.1	Lpol_75_17
Lpol_XM_013926663.2	Lpol_75_18
Lpol_XM_022394911.1	Lpol_75_19
