Gracho_gnl_WGS_NBIV_mrna.BWQ96_00001	Gracho_1_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00353	Gracho_2_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00354	Gracho_2_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00355	Gracho_2_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00356	Gracho_2_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00357	Gracho_2_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00358	Gracho_2_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00359	Gracho_2_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00360	Gracho_2_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00361	Gracho_2_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00362	Gracho_2_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00363	Gracho_2_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00364	Gracho_2_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00365	Gracho_2_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00366	Gracho_2_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00367	Gracho_2_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00368	Gracho_2_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00369	Gracho_2_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00370	Gracho_2_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00371	Gracho_2_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00372	Gracho_2_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00373	Gracho_2_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00374	Gracho_2_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00375	Gracho_2_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00376	Gracho_2_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00377	Gracho_2_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00378	Gracho_2_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00379	Gracho_2_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00380	Gracho_2_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00381	Gracho_2_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00382	Gracho_2_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00383	Gracho_2_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00384	Gracho_2_33
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00385	Gracho_2_34
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00386	Gracho_2_35
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00387	Gracho_2_36
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00388	Gracho_2_37
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00389	Gracho_2_38
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00390	Gracho_2_39
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00391	Gracho_2_40
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00392	Gracho_2_41
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00393	Gracho_2_42
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00394	Gracho_2_43
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00395	Gracho_2_44
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00396	Gracho_2_45
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00397	Gracho_2_46
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00398	Gracho_2_47
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00399	Gracho_2_48
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00400	Gracho_2_49
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00401	Gracho_2_50
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00402	Gracho_2_51
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00403	Gracho_2_52
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00404	Gracho_2_53
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00405	Gracho_2_54
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00406	Gracho_2_55
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00407	Gracho_2_56
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00408	Gracho_2_57
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00409	Gracho_2_58
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00410	Gracho_2_59
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00411	Gracho_2_60
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00412	Gracho_2_61
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00413	Gracho_2_62
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00414	Gracho_2_63
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00415	Gracho_2_64
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00416	Gracho_2_65
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00417	Gracho_2_66
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00418	Gracho_2_67
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00419	Gracho_2_68
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00420	Gracho_2_69
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00421	Gracho_2_70
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00422	Gracho_2_71
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00423	Gracho_2_72
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00424	Gracho_2_73
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00425	Gracho_2_74
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00426	Gracho_2_75
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00427	Gracho_2_76
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00428	Gracho_2_77
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00429	Gracho_2_78
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00430	Gracho_2_79
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00431	Gracho_2_80
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00432	Gracho_2_81
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00433	Gracho_2_82
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00434	Gracho_2_83
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00435	Gracho_2_84
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00436	Gracho_2_85
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00437	Gracho_2_86
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00438	Gracho_2_87
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00439	Gracho_2_88
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00440	Gracho_2_89
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00441	Gracho_2_90
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00442	Gracho_2_91
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00443	Gracho_2_92
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00444	Gracho_2_93
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00445	Gracho_2_94
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00446	Gracho_2_95
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00447	Gracho_2_96
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00448	Gracho_2_97
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00449	Gracho_2_98
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00450	Gracho_2_99
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00451	Gracho_2_100
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00452	Gracho_2_101
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00453	Gracho_2_102
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00454	Gracho_2_103
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00455	Gracho_2_104
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00456	Gracho_2_105
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00457	Gracho_2_106
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00458	Gracho_2_107
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00459	Gracho_2_108
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00460	Gracho_2_109
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00461	Gracho_2_110
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00462	Gracho_2_111
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00463	Gracho_2_112
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00464	Gracho_2_113
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00465	Gracho_2_114
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00466	Gracho_2_115
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00467	Gracho_2_116
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00468	Gracho_2_117
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00469	Gracho_2_118
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00470	Gracho_2_119
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00471	Gracho_2_120
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00472	Gracho_2_121
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00473	Gracho_2_122
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00474	Gracho_2_123
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00475	Gracho_2_124
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00476	Gracho_2_125
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00477	Gracho_2_126
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00478	Gracho_2_127
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00479	Gracho_2_128
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00480	Gracho_2_129
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00481	Gracho_2_130
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00482	Gracho_2_131
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00483	Gracho_2_132
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00484	Gracho_2_133
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00485	Gracho_2_134
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00486	Gracho_2_135
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00487	Gracho_2_136
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00488	Gracho_2_137
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00489	Gracho_2_138
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00490	Gracho_2_139
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00491	Gracho_2_140
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00492	Gracho_2_141
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00494	Gracho_3_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00495	Gracho_3_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00496	Gracho_3_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00497	Gracho_3_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00498	Gracho_3_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00499	Gracho_3_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00500	Gracho_3_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00501	Gracho_3_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00502	Gracho_3_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00503	Gracho_3_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00504	Gracho_3_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00505	Gracho_3_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00506	Gracho_3_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00507	Gracho_3_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00508	Gracho_3_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00509	Gracho_3_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00510	Gracho_3_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00511	Gracho_3_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00512	Gracho_3_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00513	Gracho_3_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00514	Gracho_3_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00515	Gracho_3_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00516	Gracho_3_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00517	Gracho_3_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00518	Gracho_3_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00519	Gracho_3_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00520	Gracho_3_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00521	Gracho_3_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00522	Gracho_3_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00523	Gracho_3_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00524	Gracho_3_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00525	Gracho_3_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00526	Gracho_3_33
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00527	Gracho_3_34
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00528	Gracho_3_35
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00529	Gracho_3_36
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00530	Gracho_3_37
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00531	Gracho_3_38
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00532	Gracho_3_39
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00533	Gracho_3_40
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00534	Gracho_3_41
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00535	Gracho_3_42
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00536	Gracho_3_43
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00537	Gracho_3_44
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00538	Gracho_3_45
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00539	Gracho_3_46
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00540	Gracho_3_47
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00541	Gracho_3_48
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00542	Gracho_3_49
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00543	Gracho_3_50
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00544	Gracho_3_51
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00545	Gracho_3_52
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00546	Gracho_3_53
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00547	Gracho_3_54
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00548	Gracho_3_55
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00549	Gracho_3_56
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00550	Gracho_3_57
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00551	Gracho_3_58
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00552	Gracho_3_59
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00553	Gracho_3_60
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00554	Gracho_3_61
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00555	Gracho_3_62
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00556	Gracho_3_63
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00557	Gracho_3_64
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00558	Gracho_3_65
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00559	Gracho_3_66
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00560	Gracho_3_67
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00561	Gracho_3_68
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00562	Gracho_3_69
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00563	Gracho_3_70
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00564	Gracho_3_71
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00565	Gracho_3_72
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00566	Gracho_3_73
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00567	Gracho_3_74
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00568	Gracho_3_75
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00569	Gracho_3_76
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00570	Gracho_3_77
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00571	Gracho_3_78
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00572	Gracho_3_79
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00573	Gracho_3_80
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00574	Gracho_3_81
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00575	Gracho_3_82
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00576	Gracho_3_83
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00577	Gracho_3_84
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00582	Gracho_4_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00583	Gracho_4_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00584	Gracho_4_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00585	Gracho_4_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00586	Gracho_4_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00587	Gracho_4_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00588	Gracho_4_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00589	Gracho_4_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00590	Gracho_4_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00591	Gracho_4_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00592	Gracho_4_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00593	Gracho_4_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00594	Gracho_4_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00595	Gracho_4_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00596	Gracho_4_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00597	Gracho_4_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00598	Gracho_4_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00599	Gracho_4_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00600	Gracho_4_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00601	Gracho_4_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00602	Gracho_4_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00603	Gracho_4_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00604	Gracho_4_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00605	Gracho_4_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00606	Gracho_4_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00607	Gracho_4_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00608	Gracho_4_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00609	Gracho_4_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00610	Gracho_4_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00611	Gracho_4_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00612	Gracho_4_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00613	Gracho_4_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00614	Gracho_4_33
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00615	Gracho_4_34
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00616	Gracho_4_35
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00617	Gracho_4_36
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00618	Gracho_4_37
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00619	Gracho_4_38
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00620	Gracho_4_39
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00621	Gracho_4_40
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00622	Gracho_4_41
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00623	Gracho_4_42
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00624	Gracho_4_43
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00625	Gracho_4_44
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00626	Gracho_4_45
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00627	Gracho_4_46
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00628	Gracho_4_47
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00629	Gracho_4_48
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00630	Gracho_4_49
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00631	Gracho_4_50
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00632	Gracho_4_51
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00633	Gracho_4_52
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00634	Gracho_4_53
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00635	Gracho_4_54
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00636	Gracho_4_55
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00637	Gracho_4_56
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00638	Gracho_4_57
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00639	Gracho_4_58
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00640	Gracho_4_59
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00641	Gracho_4_60
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00642	Gracho_4_61
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00643	Gracho_4_62
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00644	Gracho_4_63
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00645	Gracho_4_64
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00646	Gracho_4_65
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00647	Gracho_4_66
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00648	Gracho_4_67
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00649	Gracho_4_68
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00650	Gracho_4_69
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00651	Gracho_4_70
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00652	Gracho_4_71
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00653	Gracho_4_72
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00654	Gracho_4_73
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00655	Gracho_4_74
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00656	Gracho_4_75
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00657	Gracho_4_76
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00658	Gracho_4_77
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00659	Gracho_4_78
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00660	Gracho_4_79
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00661	Gracho_4_80
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00662	Gracho_4_81
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00663	Gracho_4_82
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00664	Gracho_4_83
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00665	Gracho_4_84
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00666	Gracho_4_85
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00667	Gracho_4_86
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00668	Gracho_4_87
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00669	Gracho_4_88
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00670	Gracho_4_89
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00671	Gracho_4_90
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00672	Gracho_4_91
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00673	Gracho_4_92
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00674	Gracho_4_93
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00675	Gracho_4_94
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00676	Gracho_4_95
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00677	Gracho_4_96
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00678	Gracho_4_97
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00679	Gracho_4_98
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00680	Gracho_4_99
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00681	Gracho_4_100
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00682	Gracho_4_101
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00683	Gracho_4_102
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00684	Gracho_4_103
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00685	Gracho_4_104
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00689	Gracho_5_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00690	Gracho_5_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00691	Gracho_5_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00692	Gracho_5_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00693	Gracho_5_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00694	Gracho_5_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00695	Gracho_5_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00696	Gracho_5_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00697	Gracho_5_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00698	Gracho_5_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00699	Gracho_5_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00700	Gracho_5_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00701	Gracho_5_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00702	Gracho_5_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00703	Gracho_5_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00704	Gracho_5_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00705	Gracho_5_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00706	Gracho_5_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00707	Gracho_5_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00708	Gracho_5_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_00709	Gracho_5_21
