Spun_KND04265	Spun_1_1
Spun_KND05136	Spun_1_823
Spun_KND05137	Spun_1_824
Spun_KND05138	Spun_1_825
Spun_KND05139	Spun_1_826
Spun_KND05140	Spun_1_827
Spun_KND05141	Spun_1_828
Spun_KND05142	Spun_1_829
Spun_KND05143	Spun_1_830
Spun_KND05144	Spun_1_831
Spun_KND05145	Spun_1_832
Spun_KND05146	Spun_1_833
Spun_KND05147	Spun_1_834
Spun_KND05148	Spun_1_835
Spun_KND05149	Spun_1_836
Spun_KND05150	Spun_1_837
Spun_KND05151	Spun_1_838
Spun_KND05152	Spun_1_839
Spun_KND05154	Spun_1_840
Spun_KND05155	Spun_1_841
Spun_KND05156	Spun_1_842
Spun_KND05157	Spun_1_843
Spun_KND05158	Spun_1_844
Spun_KND05159	Spun_1_845
Spun_KND05160	Spun_1_846
Spun_KND05161	Spun_1_847
Spun_KND05162	Spun_1_848
Spun_KND05163	Spun_1_849
Spun_KND05164	Spun_1_850
Spun_KND05165	Spun_1_851
Spun_KND05166	Spun_1_852
Spun_KND05168	Spun_1_853
Spun_KND05169	Spun_1_854
Spun_KND05170	Spun_1_855
Spun_KND05171	Spun_1_856
Spun_KND05172	Spun_1_857
Spun_KND05173	Spun_1_858
Spun_KND05174	Spun_1_859
Spun_KND05175	Spun_1_860
Spun_KND05176	Spun_1_861
Spun_KND05177	Spun_1_862
Spun_KND05178	Spun_1_863
Spun_KND05180	Spun_1_864
Spun_KND05182	Spun_1_865
Spun_KND05183	Spun_1_866
Spun_KND05184	Spun_1_867
Spun_KND05185	Spun_1_868
Spun_KND05186	Spun_1_869
Spun_KND05187	Spun_1_870
Spun_KND05190	Spun_1_871
Spun_KND05191	Spun_1_872
Spun_KND05192	Spun_1_873
Spun_KND05193	Spun_1_874
Spun_KND05195	Spun_1_875
Spun_KND05196	Spun_1_876
Spun_KND05197	Spun_1_877
Spun_KND05198	Spun_1_878
Spun_KND05199	Spun_1_879
Spun_KND05200	Spun_1_880
Spun_KND05201	Spun_1_881
Spun_KND05202	Spun_1_882
Spun_KND05203	Spun_1_883
Spun_KND05204	Spun_1_884
Spun_KND05205	Spun_1_885
Spun_KND05206	Spun_1_886
Spun_KND05207	Spun_1_887
Spun_KND03379	Spun_2_1
Spun_KND03380	Spun_2_2
Spun_KND03381	Spun_2_3
Spun_KND03382	Spun_2_4
Spun_KND03383	Spun_2_5
Spun_KND03384	Spun_2_6
Spun_KND03385	Spun_2_7
Spun_KND03386	Spun_2_8
Spun_KND03387	Spun_2_9
Spun_KND03389	Spun_2_10
Spun_KND03390	Spun_2_11
Spun_KND03391	Spun_2_12
Spun_KND03392	Spun_2_13
Spun_KND03393	Spun_2_14
Spun_KND03394	Spun_2_15
Spun_KND03395	Spun_2_16
Spun_KND03396	Spun_2_17
Spun_KND03397	Spun_2_18
Spun_KND03398	Spun_2_19
Spun_KND03399	Spun_2_20
Spun_KND03400	Spun_2_21
Spun_KND03401	Spun_2_22
Spun_KND03402	Spun_2_23
Spun_KND03403	Spun_2_24
Spun_KND03404	Spun_2_25
Spun_KND03406	Spun_2_26
Spun_KND03407	Spun_2_27
Spun_KND03408	Spun_2_28
Spun_KND03409	Spun_2_29
Spun_KND03410	Spun_2_30
Spun_KND03411	Spun_2_31
Spun_KND03412	Spun_2_32
Spun_KND03413	Spun_2_33
Spun_KND03414	Spun_2_34
Spun_KND03415	Spun_2_35
Spun_KND03416	Spun_2_36
Spun_KND03417	Spun_2_37
Spun_KND03418	Spun_2_38
Spun_KND03419	Spun_2_39
Spun_KND03420	Spun_2_40
Spun_KND03421	Spun_2_41
Spun_KND03422	Spun_2_42
Spun_KND03423	Spun_2_43
Spun_KND03424	Spun_2_44
Spun_KND03425	Spun_2_45
Spun_KND03426	Spun_2_46
Spun_KND03427	Spun_2_47
Spun_KND03428	Spun_2_48
Spun_KND03429	Spun_2_49
Spun_KND03430	Spun_2_50
Spun_KND03431	Spun_2_51
Spun_KND03432	Spun_2_52
Spun_KND03433	Spun_2_53
Spun_KND03434	Spun_2_54
Spun_KND03436	Spun_2_55
Spun_KND03437	Spun_2_56
Spun_KND03438	Spun_2_57
Spun_KND03439	Spun_2_58
Spun_KND03440	Spun_2_59
Spun_KND03441	Spun_2_60
Spun_KND03442	Spun_2_61
Spun_KND03443	Spun_2_62
Spun_KND03444	Spun_2_63
Spun_KND03445	Spun_2_64
Spun_KND03446	Spun_2_65
Spun_KND03447	Spun_2_66
Spun_KND03448	Spun_2_67
Spun_KND03449	Spun_2_68
Spun_KND03450	Spun_2_69
Spun_KND03451	Spun_2_70
Spun_KND03452	Spun_2_71
Spun_KND03453	Spun_2_72
Spun_KND03454	Spun_2_73
Spun_KND03455	Spun_2_74
Spun_KND03456	Spun_2_75
Spun_KND03457	Spun_2_76
Spun_KND03458	Spun_2_77
Spun_KND03459	Spun_2_78
Spun_KND03460	Spun_2_79
Spun_KND03461	Spun_2_80
Spun_KND03462	Spun_2_81
Spun_KND03463	Spun_2_82
Spun_KND03464	Spun_2_83
Spun_KND03465	Spun_2_84
Spun_KND03466	Spun_2_85
Spun_KND03467	Spun_2_86
Spun_KND03468	Spun_2_87
Spun_KND03469	Spun_2_88
Spun_KND03470	Spun_2_89
Spun_KND03471	Spun_2_90
Spun_KND03472	Spun_2_91
Spun_KND03473	Spun_2_92
Spun_KND03474	Spun_2_93
Spun_KND03475	Spun_2_94
Spun_KND03476	Spun_2_95
Spun_KND03477	Spun_2_96
Spun_KND03478	Spun_2_97
Spun_KND03479	Spun_2_98
Spun_KND03480	Spun_2_99
Spun_KND03481	Spun_2_100
Spun_KND03482	Spun_2_101
Spun_KND03483	Spun_2_102
Spun_KND03484	Spun_2_103
Spun_KND03485	Spun_2_104
Spun_KND03486	Spun_2_105
Spun_KND03487	Spun_2_106
Spun_KND03488	Spun_2_107
Spun_KND03489	Spun_2_108
Spun_KND03490	Spun_2_109
Spun_KND03491	Spun_2_110
Spun_KND03492	Spun_2_111
Spun_KND03493	Spun_2_112
Spun_KND03494	Spun_2_113
Spun_KND03495	Spun_2_114
Spun_KND03496	Spun_2_115
Spun_KND03497	Spun_2_116
Spun_KND03498	Spun_2_117
Spun_KND03499	Spun_2_118
Spun_KND03500	Spun_2_119
Spun_KND03501	Spun_2_120
Spun_KND03502	Spun_2_121
Spun_KND03503	Spun_2_122
Spun_KND03504	Spun_2_123
Spun_KND03505	Spun_2_124
Spun_KND03506	Spun_2_125
Spun_KND03508	Spun_2_126
Spun_KND03509	Spun_2_127
Spun_KND03510	Spun_2_128
Spun_KND03511	Spun_2_129
Spun_KND03512	Spun_2_130
Spun_KND03513	Spun_2_131
Spun_KND03514	Spun_2_132
Spun_KND03515	Spun_2_133
Spun_KND03516	Spun_2_134
Spun_KND03517	Spun_2_135
Spun_KND03518	Spun_2_136
Spun_KND03519	Spun_2_137
Spun_KND03520	Spun_2_138
Spun_KND03521	Spun_2_139
Spun_KND03522	Spun_2_140
Spun_KND03523	Spun_2_141
Spun_KND03524	Spun_2_142
Spun_KND03525	Spun_2_143
Spun_KND03526	Spun_2_144
Spun_KND03527	Spun_2_145
Spun_KND03528	Spun_2_146
Spun_KND03529	Spun_2_147
Spun_KND03530	Spun_2_148
Spun_KND03531	Spun_2_149
Spun_KND03532	Spun_2_150
Spun_KND03533	Spun_2_151
Spun_KND03534	Spun_2_152
Spun_KND03535	Spun_2_153
Spun_KND03536	Spun_2_154
Spun_KND03537	Spun_2_155
Spun_KND03538	Spun_2_156
Spun_KND03539	Spun_2_157
Spun_KND03540	Spun_2_158
Spun_KND03542	Spun_2_159
Spun_KND03543	Spun_2_160
Spun_KND03545	Spun_2_161
Spun_KND03546	Spun_2_162
Spun_KND03547	Spun_2_163
Spun_KND03548	Spun_2_164
Spun_KND03549	Spun_2_165
Spun_KND03550	Spun_2_166
Spun_KND03551	Spun_2_167
Spun_KND03552	Spun_2_168
Spun_KND03553	Spun_2_169
Spun_KND03554	Spun_2_170
Spun_KND03556	Spun_2_171
Spun_KND03557	Spun_2_172
Spun_KND03558	Spun_2_173
Spun_KND03559	Spun_2_174
Spun_KND03560	Spun_2_175
Spun_KND03561	Spun_2_176
Spun_KND03562	Spun_2_177
Spun_KND03563	Spun_2_178
Spun_KND03564	Spun_2_179
Spun_KND03565	Spun_2_180
Spun_KND03566	Spun_2_181
Spun_KND03567	Spun_2_182
Spun_KND03568	Spun_2_183
Spun_KND03569	Spun_2_184
Spun_KND03570	Spun_2_185
Spun_KND03571	Spun_2_186
Spun_KND03572	Spun_2_187
Spun_KND03573	Spun_2_188
Spun_KND03574	Spun_2_189
Spun_KND03575	Spun_2_190
Spun_KND03576	Spun_2_191
Spun_KND03577	Spun_2_192
Spun_KND03578	Spun_2_193
Spun_KND03579	Spun_2_194
Spun_KND03580	Spun_2_195
Spun_KND03581	Spun_2_196
Spun_KND03582	Spun_2_197
Spun_KND03583	Spun_2_198
Spun_KND03584	Spun_2_199
Spun_KND03585	Spun_2_200
Spun_KND03586	Spun_2_201
Spun_KND03587	Spun_2_202
Spun_KND03588	Spun_2_203
Spun_KND03589	Spun_2_204
Spun_KND03590	Spun_2_205
Spun_KND03591	Spun_2_206
Spun_KND03592	Spun_2_207
Spun_KND03593	Spun_2_208
Spun_KND03594	Spun_2_209
Spun_KND03595	Spun_2_210
Spun_KND03596	Spun_2_211
Spun_KND03597	Spun_2_212
Spun_KND03598	Spun_2_213
Spun_KND03599	Spun_2_214
Spun_KND03600	Spun_2_215
Spun_KND03601	Spun_2_216
Spun_KND03602	Spun_2_217
Spun_KND03603	Spun_2_218
Spun_KND03604	Spun_2_219
Spun_KND03605	Spun_2_220
Spun_KND03606	Spun_2_221
Spun_KND03607	Spun_2_222
Spun_KND03608	Spun_2_223
Spun_KND03609	Spun_2_224
Spun_KND03610	Spun_2_225
Spun_KND03611	Spun_2_226
Spun_KND03612	Spun_2_227
Spun_KND03613	Spun_2_228
Spun_KND03614	Spun_2_229
Spun_KND03615	Spun_2_230
Spun_KND03616	Spun_2_231
Spun_KND03617	Spun_2_232
Spun_KND03618	Spun_2_233
Spun_KND03619	Spun_2_234
Spun_KND03620	Spun_2_235
Spun_KND03621	Spun_2_236
Spun_KND03622	Spun_2_237
Spun_KND03623	Spun_2_238
Spun_KND03624	Spun_2_239
Spun_KND03625	Spun_2_240
Spun_KND03626	Spun_2_241
Spun_KND03627	Spun_2_242
Spun_KND03628	Spun_2_243
Spun_KND03629	Spun_2_244
Spun_KND03630	Spun_2_245
Spun_KND03631	Spun_2_246
Spun_KND03632	Spun_2_247
Spun_KND03634	Spun_2_248
Spun_KND03635	Spun_2_249
Spun_KND03636	Spun_2_250
Spun_KND03637	Spun_2_251
Spun_KND03638	Spun_2_252
Spun_KND03640	Spun_2_253
Spun_KND03641	Spun_2_254
Spun_KND03642	Spun_2_255
Spun_KND03643	Spun_2_256
Spun_KND03644	Spun_2_257
Spun_KND03645	Spun_2_258
Spun_KND03646	Spun_2_259
Spun_KND03647	Spun_2_260
Spun_KND03648	Spun_2_261
Spun_KND03649	Spun_2_262
Spun_KND03650	Spun_2_263
Spun_KND03652	Spun_2_264
Spun_KND03653	Spun_2_265
Spun_KND03654	Spun_2_266
Spun_KND03655	Spun_2_267
Spun_KND03656	Spun_2_268
Spun_KND03657	Spun_2_269
Spun_KND03658	Spun_2_270
Spun_KND03659	Spun_2_271
Spun_KND03660	Spun_2_272
Spun_KND03661	Spun_2_273
Spun_KND03662	Spun_2_274
Spun_KND03663	Spun_2_275
Spun_KND03664	Spun_2_276
Spun_KND03665	Spun_2_277
Spun_KND03666	Spun_2_278
Spun_KND03667	Spun_2_279
Spun_KND03668	Spun_2_280
Spun_KND03669	Spun_2_281
Spun_KND03670	Spun_2_282
Spun_KND03671	Spun_2_283
Spun_KND03672	Spun_2_284
Spun_KND03673	Spun_2_285
Spun_KND03674	Spun_2_286
Spun_KND03678	Spun_2_287
Spun_KND03679	Spun_2_288
Spun_KND03680	Spun_2_289
Spun_KND03681	Spun_2_290
Spun_KND03682	Spun_2_291
Spun_KND03684	Spun_2_292
Spun_KND03685	Spun_2_293
Spun_KND03686	Spun_2_294
Spun_KND03687	Spun_2_295
Spun_KND03688	Spun_2_296
Spun_KND03689	Spun_2_297
Spun_KND03691	Spun_2_298
Spun_KND03692	Spun_2_299
Spun_KND03693	Spun_2_300
Spun_KND03694	Spun_2_301
Spun_KND03695	Spun_2_302
Spun_KND03696	Spun_2_303
Spun_KND03697	Spun_2_304
Spun_KND03698	Spun_2_305
Spun_KND03699	Spun_2_306
Spun_KND03700	Spun_2_307
Spun_KND03701	Spun_2_308
Spun_KND03703	Spun_2_309
Spun_KND03704	Spun_2_310
Spun_KND03705	Spun_2_311
Spun_KND03706	Spun_2_312
Spun_KND03707	Spun_2_313
Spun_KND03708	Spun_2_314
Spun_KND03709	Spun_2_315
Spun_KND03710	Spun_2_316
Spun_KND03712	Spun_2_317
Spun_KND03713	Spun_2_318
Spun_KND03714	Spun_2_319
Spun_KND03715	Spun_2_320
Spun_KND03716	Spun_2_321
Spun_KND03717	Spun_2_322
Spun_KND03718	Spun_2_323
Spun_KND03719	Spun_2_324
Spun_KND03720	Spun_2_325
Spun_KND03721	Spun_2_326
Spun_KND03722	Spun_2_327
Spun_KND03723	Spun_2_328
Spun_KND03725	Spun_2_329
Spun_KND03726	Spun_2_330
Spun_KND03728	Spun_2_331
Spun_KND03729	Spun_2_332
Spun_KND03730	Spun_2_333
Spun_KND03732	Spun_2_334
Spun_KND03733	Spun_2_335
Spun_KND03734	Spun_2_336
Spun_KND03735	Spun_2_337
Spun_KND03736	Spun_2_338
Spun_KND03737	Spun_2_339
Spun_KND03738	Spun_2_340
Spun_KND03739	Spun_2_341
Spun_KND03740	Spun_2_342
Spun_KND03741	Spun_2_343
Spun_KND03742	Spun_2_344
Spun_KND03743	Spun_2_345
Spun_KND03746	Spun_2_346
Spun_KND03747	Spun_2_347
Spun_KND03748	Spun_2_348
Spun_KND03749	Spun_2_349
Spun_KND03750	Spun_2_350
Spun_KND03751	Spun_2_351
Spun_KND03752	Spun_2_352
Spun_KND03753	Spun_2_353
Spun_KND03754	Spun_2_354
Spun_KND03755	Spun_2_355
Spun_KND03756	Spun_2_356
Spun_KND03757	Spun_2_357
Spun_KND03758	Spun_2_358
Spun_KND03759	Spun_2_359
Spun_KND03760	Spun_2_360
Spun_KND03761	Spun_2_361
Spun_KND03762	Spun_2_362
Spun_KND03763	Spun_2_363
Spun_KND03764	Spun_2_364
Spun_KND03765	Spun_2_365
Spun_KND03766	Spun_2_366
Spun_KND03767	Spun_2_367
Spun_KND03768	Spun_2_368
Spun_KND03769	Spun_2_369
Spun_KND03770	Spun_2_370
Spun_KND03771	Spun_2_371
Spun_KND03772	Spun_2_372
Spun_KND03773	Spun_2_373
Spun_KND03774	Spun_2_374
Spun_KND03775	Spun_2_375
Spun_KND03776	Spun_2_376
Spun_KND03777	Spun_2_377
Spun_KND03778	Spun_2_378
Spun_KND03779	Spun_2_379
Spun_KND03781	Spun_2_380
Spun_KND03782	Spun_2_381
Spun_KND03783	Spun_2_382
Spun_KND03785	Spun_2_383
Spun_KND03786	Spun_2_384
Spun_KND03787	Spun_2_385
Spun_KND03788	Spun_2_386
Spun_KND03789	Spun_2_387
Spun_KND03790	Spun_2_388
Spun_KND03791	Spun_2_389
Spun_KND03792	Spun_2_390
Spun_KND03793	Spun_2_391
Spun_KND03794	Spun_2_392
Spun_KND03795	Spun_2_393
Spun_KND03796	Spun_2_394
Spun_KND03797	Spun_2_395
Spun_KND03798	Spun_2_396
Spun_KND03799	Spun_2_397
Spun_KND03800	Spun_2_398
Spun_KND03801	Spun_2_399
Spun_KND03802	Spun_2_400
Spun_KND03803	Spun_2_401
Spun_KND03804	Spun_2_402
Spun_KND03805	Spun_2_403
Spun_KND03806	Spun_2_404
Spun_KND03807	Spun_2_405
Spun_KND03808	Spun_2_406
Spun_KND03809	Spun_2_407
Spun_KND03810	Spun_2_408
Spun_KND03811	Spun_2_409
Spun_KND03812	Spun_2_410
Spun_KND03813	Spun_2_411
Spun_KND03814	Spun_2_412
Spun_KND03815	Spun_2_413
Spun_KND03816	Spun_2_414
Spun_KND03817	Spun_2_415
Spun_KND03818	Spun_2_416
Spun_KND03819	Spun_2_417
Spun_KND03820	Spun_2_418
Spun_KND03821	Spun_2_419
Spun_KND03822	Spun_2_420
Spun_KND03824	Spun_2_421
Spun_KND03825	Spun_2_422
Spun_KND03826	Spun_2_423
Spun_KND03827	Spun_2_424
Spun_KND03828	Spun_2_425
Spun_KND03829	Spun_2_426
Spun_KND03830	Spun_2_427
Spun_KND03831	Spun_2_428
Spun_KND03832	Spun_2_429
Spun_KND03833	Spun_2_430
Spun_KND03834	Spun_2_431
Spun_KND03835	Spun_2_432
Spun_KND03836	Spun_2_433
Spun_KND03837	Spun_2_434
Spun_KND03838	Spun_2_435
Spun_KND03839	Spun_2_436
Spun_KND03840	Spun_2_437
Spun_KND03841	Spun_2_438
Spun_KND03842	Spun_2_439
Spun_KND03843	Spun_2_440
Spun_KND03844	Spun_2_441
Spun_KND03845	Spun_2_442
Spun_KND03846	Spun_2_443
Spun_KND03847	Spun_2_444
Spun_KND03848	Spun_2_445
Spun_KND03849	Spun_2_446
Spun_KND03850	Spun_2_447
Spun_KND03851	Spun_2_448
Spun_KND03852	Spun_2_449
Spun_KND03853	Spun_2_450
Spun_KND03854	Spun_2_451
Spun_KND03855	Spun_2_452
Spun_KND03856	Spun_2_453
Spun_KND03857	Spun_2_454
Spun_KND03858	Spun_2_455
Spun_KND03859	Spun_2_456
Spun_KND03860	Spun_2_457
Spun_KND03861	Spun_2_458
Spun_KND03862	Spun_2_459
Spun_KND03863	Spun_2_460
Spun_KND03864	Spun_2_461
Spun_KND03865	Spun_2_462
Spun_KND03866	Spun_2_463
Spun_KND03867	Spun_2_464
Spun_KND03868	Spun_2_465
Spun_KND03869	Spun_2_466
Spun_KND03870	Spun_2_467
Spun_KND03871	Spun_2_468
Spun_KND03872	Spun_2_469
Spun_KND03874	Spun_2_470
Spun_KND03875	Spun_2_471
Spun_KND03876	Spun_2_472
Spun_KND03877	Spun_2_473
Spun_KND03878	Spun_2_474
Spun_KND03879	Spun_2_475
Spun_KND03880	Spun_2_476
Spun_KND03881	Spun_2_477
Spun_KND03882	Spun_2_478
Spun_KND03883	Spun_2_479
Spun_KND03884	Spun_2_480
Spun_KND03885	Spun_2_481
Spun_KND03886	Spun_2_482
Spun_KND03887	Spun_2_483
Spun_KND03888	Spun_2_484
Spun_KND03889	Spun_2_485
Spun_KND03890	Spun_2_486
Spun_KND03891	Spun_2_487
Spun_KND03892	Spun_2_488
Spun_KND03893	Spun_2_489
Spun_KND03894	Spun_2_490
Spun_KND03895	Spun_2_491
Spun_KND03896	Spun_2_492
Spun_KND03897	Spun_2_493
Spun_KND03899	Spun_2_494
Spun_KND03900	Spun_2_495
Spun_KND03901	Spun_2_496
Spun_KND03902	Spun_2_497
Spun_KND03904	Spun_2_498
Spun_KND03905	Spun_2_499
Spun_KND03906	Spun_2_500
Spun_KND03907	Spun_2_501
Spun_KND03908	Spun_2_502
Spun_KND03909	Spun_2_503
Spun_KND03910	Spun_2_504
Spun_KND03912	Spun_2_505
Spun_KND03913	Spun_2_506
Spun_KND03914	Spun_2_507
Spun_KND03915	Spun_2_508
Spun_KND03916	Spun_2_509
Spun_KND03917	Spun_2_510
Spun_KND03918	Spun_2_511
Spun_KND03919	Spun_2_512
Spun_KND03920	Spun_2_513
Spun_KND03921	Spun_2_514
Spun_KND03922	Spun_2_515
Spun_KND03923	Spun_2_516
Spun_KND03924	Spun_2_517
Spun_KND03925	Spun_2_518
Spun_KND03926	Spun_2_519
Spun_KND03927	Spun_2_520
Spun_KND03928	Spun_2_521
Spun_KND03929	Spun_2_522
Spun_KND03930	Spun_2_523
Spun_KND03931	Spun_2_524
Spun_KND03932	Spun_2_525
Spun_KND03933	Spun_2_526
Spun_KND03934	Spun_2_527
Spun_KND03935	Spun_2_528
Spun_KND03936	Spun_2_529
Spun_KND03937	Spun_2_530
Spun_KND03938	Spun_2_531
Spun_KND03939	Spun_2_532
Spun_KND03940	Spun_2_533
Spun_KND03941	Spun_2_534
Spun_KND03942	Spun_2_535
Spun_KND03943	Spun_2_536
Spun_KND03944	Spun_2_537
Spun_KND03945	Spun_2_538
Spun_KND03946	Spun_2_539
Spun_KND03947	Spun_2_540
Spun_KND03948	Spun_2_541
Spun_KND03949	Spun_2_542
Spun_KND03950	Spun_2_543
Spun_KND03951	Spun_2_544
Spun_KND03952	Spun_2_545
Spun_KND03953	Spun_2_546
Spun_KND03954	Spun_2_547
Spun_KND03955	Spun_2_548
Spun_KND03956	Spun_2_549
Spun_KND03957	Spun_2_550
Spun_KND03958	Spun_2_551
Spun_KND03959	Spun_2_552
Spun_KND03960	Spun_2_553
Spun_KND03961	Spun_2_554
Spun_KND03962	Spun_2_555
Spun_KND03963	Spun_2_556
Spun_KND03964	Spun_2_557
Spun_KND03965	Spun_2_558
Spun_KND03966	Spun_2_559
Spun_KND03967	Spun_2_560
Spun_KND03968	Spun_2_561
Spun_KND03970	Spun_2_562
Spun_KND03971	Spun_2_563
Spun_KND03972	Spun_2_564
Spun_KND03973	Spun_2_565
Spun_KND03975	Spun_2_566
Spun_KND03976	Spun_2_567
Spun_KND03977	Spun_2_568
Spun_KND03979	Spun_2_569
Spun_KND03980	Spun_2_570
Spun_KND03981	Spun_2_571
Spun_KND03982	Spun_2_572
Spun_KND03983	Spun_2_573
Spun_KND03984	Spun_2_574
Spun_KND03985	Spun_2_575
Spun_KND03986	Spun_2_576
Spun_KND03987	Spun_2_577
Spun_KND03988	Spun_2_578
Spun_KND03989	Spun_2_579
Spun_KND03990	Spun_2_580
Spun_KND03991	Spun_2_581
Spun_KND03992	Spun_2_582
Spun_KND03993	Spun_2_583
Spun_KND03994	Spun_2_584
Spun_KND03995	Spun_2_585
Spun_KND03996	Spun_2_586
Spun_KND03997	Spun_2_587
Spun_KND03998	Spun_2_588
Spun_KND03999	Spun_2_589
Spun_KND04000	Spun_2_590
Spun_KND04001	Spun_2_591
Spun_KND04002	Spun_2_592
Spun_KND04003	Spun_2_593
Spun_KND04004	Spun_2_594
Spun_KND04005	Spun_2_595
Spun_KND04006	Spun_2_596
Spun_KND04007	Spun_2_597
Spun_KND04009	Spun_2_598
Spun_KND04010	Spun_2_599
Spun_KND04011	Spun_2_600
Spun_KND04012	Spun_2_601
Spun_KND04013	Spun_2_602
Spun_KND04014	Spun_2_603
Spun_KND04015	Spun_2_604
Spun_KND04016	Spun_2_605
Spun_KND04017	Spun_2_606
Spun_KND04018	Spun_2_607
Spun_KND04019	Spun_2_608
Spun_KND04020	Spun_2_609
Spun_KND04021	Spun_2_610
Spun_KND04022	Spun_2_611
Spun_KND04023	Spun_2_612
Spun_KND04024	Spun_2_613
Spun_KND04025	Spun_2_614
Spun_KND04026	Spun_2_615
Spun_KND04027	Spun_2_616
Spun_KND04028	Spun_2_617
Spun_KND04029	Spun_2_618
Spun_KND04030	Spun_2_619
Spun_KND04031	Spun_2_620
Spun_KND04032	Spun_2_621
Spun_KND04033	Spun_2_622
Spun_KND04034	Spun_2_623
Spun_KND04035	Spun_2_624
Spun_KND04036	Spun_2_625
Spun_KND04037	Spun_2_626
Spun_KND04038	Spun_2_627
Spun_KND04039	Spun_2_628
Spun_KND04040	Spun_2_629
Spun_KND04041	Spun_2_630
Spun_KND04042	Spun_2_631
Spun_KND04043	Spun_2_632
Spun_KND04044	Spun_2_633
Spun_KND04046	Spun_2_634
Spun_KND04047	Spun_2_635
Spun_KND04048	Spun_2_636
Spun_KND04049	Spun_2_637
Spun_KND04050	Spun_2_638
Spun_KND04051	Spun_2_639
Spun_KND04052	Spun_2_640
Spun_KND04053	Spun_2_641
Spun_KND04054	Spun_2_642
Spun_KND04055	Spun_2_643
Spun_KND04056	Spun_2_644
Spun_KND04057	Spun_2_645
Spun_KND04058	Spun_2_646
Spun_KND04059	Spun_2_647
Spun_KND04060	Spun_2_648
Spun_KND04061	Spun_2_649
Spun_KND04063	Spun_2_650
Spun_KND04065	Spun_2_651
Spun_KND04066	Spun_2_652
Spun_KND04067	Spun_2_653
Spun_KND04068	Spun_2_654
Spun_KND04069	Spun_2_655
Spun_KND04070	Spun_2_656
Spun_KND04071	Spun_2_657
Spun_KND04072	Spun_2_658
Spun_KND04073	Spun_2_659
Spun_KND04074	Spun_2_660
Spun_KND04075	Spun_2_661
Spun_KND04076	Spun_2_662
Spun_KND04077	Spun_2_663
Spun_KND04078	Spun_2_664
Spun_KND04079	Spun_2_665
Spun_KND04080	Spun_2_666
Spun_KND04081	Spun_2_667
Spun_KND04082	Spun_2_668
Spun_KND04083	Spun_2_669
Spun_KND04084	Spun_2_670
Spun_KND04085	Spun_2_671
Spun_KND04086	Spun_2_672
Spun_KND04087	Spun_2_673
Spun_KND04088	Spun_2_674
Spun_KND04089	Spun_2_675
Spun_KND04091	Spun_2_676
Spun_KND04092	Spun_2_677
Spun_KND04093	Spun_2_678
Spun_KND04094	Spun_2_679
Spun_KND04095	Spun_2_680
Spun_KND04096	Spun_2_681
Spun_KND04097	Spun_2_682
Spun_KND04098	Spun_2_683
Spun_KND04099	Spun_2_684
Spun_KND04100	Spun_2_685
Spun_KND04101	Spun_2_686
Spun_KND04103	Spun_2_687
Spun_KND04104	Spun_2_688
Spun_KND04105	Spun_2_689
Spun_KND04106	Spun_2_690
Spun_KND04107	Spun_2_691
Spun_KND04108	Spun_2_692
Spun_KND04109	Spun_2_693
Spun_KND04110	Spun_2_694
Spun_KND04111	Spun_2_695
Spun_KND04112	Spun_2_696
Spun_KND04113	Spun_2_697
Spun_KND04114	Spun_2_698
Spun_KND04115	Spun_2_699
Spun_KND04116	Spun_2_700
Spun_KND04117	Spun_2_701
Spun_KND04118	Spun_2_702
Spun_KND04119	Spun_2_703
Spun_KND04120	Spun_2_704
Spun_KND04121	Spun_2_705
Spun_KND04122	Spun_2_706
Spun_KND04123	Spun_2_707
Spun_KND04124	Spun_2_708
Spun_KND04125	Spun_2_709
Spun_KND04126	Spun_2_710
Spun_KND04127	Spun_2_711
Spun_KND04128	Spun_2_712
Spun_KND04129	Spun_2_713
Spun_KND04130	Spun_2_714
Spun_KND04132	Spun_2_715
Spun_KND04134	Spun_2_716
Spun_KND04135	Spun_2_717
Spun_KND04136	Spun_2_718
Spun_KND04138	Spun_2_719
Spun_KND04139	Spun_2_720
Spun_KND04140	Spun_2_721
Spun_KND04141	Spun_2_722
Spun_KND04142	Spun_2_723
Spun_KND04143	Spun_2_724
Spun_KND04144	Spun_2_725
Spun_KND04145	Spun_2_726
Spun_KND04146	Spun_2_727
Spun_KND04147	Spun_2_728
Spun_KND04148	Spun_2_729
Spun_KND04149	Spun_2_730
Spun_KND04150	Spun_2_731
Spun_KND04151	Spun_2_732
Spun_KND04152	Spun_2_733
Spun_KND04153	Spun_2_734
Spun_KND04154	Spun_2_735
Spun_KND04155	Spun_2_736
Spun_KND04156	Spun_2_737
Spun_KND04157	Spun_2_738
Spun_KND04158	Spun_2_739
Spun_KND04160	Spun_2_740
Spun_KND04161	Spun_2_741
Spun_KND04162	Spun_2_742
Spun_KND04163	Spun_2_743
Spun_KND04164	Spun_2_744
Spun_KND04165	Spun_2_745
Spun_KND04166	Spun_2_746
Spun_KND04167	Spun_2_747
Spun_KND04168	Spun_2_748
Spun_KND04169	Spun_2_749
Spun_KND04170	Spun_2_750
Spun_KND04171	Spun_2_751
Spun_KND04172	Spun_2_752
Spun_KND04173	Spun_2_753
Spun_KND04175	Spun_2_754
Spun_KND04176	Spun_2_755
Spun_KND04177	Spun_2_756
Spun_KND04178	Spun_2_757
