Porumb_gnl_WGS_MXAK_Pum0014s0001.1.V1.5	Porumb_1_1
Porumb_gnl_WGS_MXAK_Pum0023s0031.1.V1.5	Porumb_4_31
Porumb_gnl_WGS_MXAK_Pum0023s0032.1.V1.5	Porumb_4_32
Porumb_gnl_WGS_MXAK_Pum0023s0033.1.V1.5	Porumb_4_33
Porumb_gnl_WGS_MXAK_Pum0023s0034.1.V1.5	Porumb_4_34
Porumb_gnl_WGS_MXAK_Pum0023s0035.1.V1.5	Porumb_4_35
Porumb_gnl_WGS_MXAK_Pum0023s0036.1.V1.5	Porumb_4_36
Porumb_gnl_WGS_MXAK_Pum0023s0037.1.V1.5	Porumb_4_37
Porumb_gnl_WGS_MXAK_Pum0023s0038.1.V1.5	Porumb_4_38
Porumb_gnl_WGS_MXAK_Pum0023s0039.1.V1.5	Porumb_4_39
Porumb_gnl_WGS_MXAK_Pum0023s0040.1.V1.5	Porumb_4_40
Porumb_gnl_WGS_MXAK_Pum0023s0041.1.V1.5	Porumb_4_41
Porumb_gnl_WGS_MXAK_Pum0023s0042.1.V1.5	Porumb_4_42
Porumb_gnl_WGS_MXAK_Pum0023s0043.1.V1.5	Porumb_4_43
Porumb_gnl_WGS_MXAK_Pum0023s0044.1.V1.5	Porumb_4_44
Porumb_gnl_WGS_MXAK_Pum0023s0045.1.V1.5	Porumb_4_45
Porumb_gnl_WGS_MXAK_Pum0023s0046.1.V1.5	Porumb_4_46
Porumb_gnl_WGS_MXAK_Pum0023s0047.1.V1.5	Porumb_4_47
Porumb_gnl_WGS_MXAK_Pum0023s0048.1.V1.5	Porumb_4_48
Porumb_gnl_WGS_MXAK_Pum0023s0049.1.V1.5	Porumb_4_49
Porumb_gnl_WGS_MXAK_Pum0023s0050.1.V1.5	Porumb_4_50
Porumb_gnl_WGS_MXAK_Pum0023s0051.1.V1.5	Porumb_4_51
Porumb_gnl_WGS_MXAK_Pum0023s0052.1.V1.5	Porumb_4_52
Porumb_gnl_WGS_MXAK_Pum0023s0053.1.V1.5	Porumb_4_53
Porumb_gnl_WGS_MXAK_Pum0023s0054.1.V1.5	Porumb_4_54
Porumb_gnl_WGS_MXAK_Pum0023s0055.1.V1.5	Porumb_4_55
Porumb_gnl_WGS_MXAK_Pum0023s0056.1.V1.5	Porumb_4_56
Porumb_gnl_WGS_MXAK_Pum0023s0057.1.V1.5	Porumb_4_57
Porumb_gnl_WGS_MXAK_Pum0023s0058.1.V1.5	Porumb_4_58
Porumb_gnl_WGS_MXAK_Pum0023s0059.1.V1.5	Porumb_4_59
Porumb_gnl_WGS_MXAK_Pum0023s0060.1.V1.5	Porumb_4_60
Porumb_gnl_WGS_MXAK_Pum0023s0061.1.V1.5	Porumb_4_61
Porumb_gnl_WGS_MXAK_Pum0023s0062.1.V1.5	Porumb_4_62
Porumb_gnl_WGS_MXAK_Pum0023s0063.1.V1.5	Porumb_4_63
Porumb_gnl_WGS_MXAK_Pum0023s0064.1.V1.5	Porumb_4_64
Porumb_gnl_WGS_MXAK_Pum0023s0065.1.V1.5	Porumb_4_65
Porumb_gnl_WGS_MXAK_Pum0023s0066.1.V1.5	Porumb_4_66
Porumb_gnl_WGS_MXAK_Pum0023s0067.1.V1.5	Porumb_4_67
Porumb_gnl_WGS_MXAK_Pum0023s0068.1.V1.5	Porumb_4_68
Porumb_gnl_WGS_MXAK_Pum0023s0069.1.V1.5	Porumb_4_69
Porumb_gnl_WGS_MXAK_Pum0023s0070.1.V1.5	Porumb_4_70
Porumb_gnl_WGS_MXAK_Pum0023s0071.1.V1.5	Porumb_4_71
Porumb_gnl_WGS_MXAK_Pum0023s0072.1.V1.5	Porumb_4_72
Porumb_gnl_WGS_MXAK_Pum0023s0073.1.V1.5	Porumb_4_73
Porumb_gnl_WGS_MXAK_Pum0023s0074.1.V1.5	Porumb_4_74
Porumb_gnl_WGS_MXAK_Pum0023s0075.1.V1.5	Porumb_4_75
Porumb_gnl_WGS_MXAK_Pum0023s0076.1.V1.5	Porumb_4_76
Porumb_gnl_WGS_MXAK_Pum0023s0077.1.V1.5	Porumb_4_77
Porumb_gnl_WGS_MXAK_Pum0023s0078.1.V1.5	Porumb_4_78
Porumb_gnl_WGS_MXAK_Pum0023s0079.1.V1.5	Porumb_4_79
Porumb_gnl_WGS_MXAK_Pum0023s0080.1.V1.5	Porumb_4_80
Porumb_gnl_WGS_MXAK_Pum0023s0081.1.V1.5	Porumb_4_81
Porumb_gnl_WGS_MXAK_Pum0023s0082.1.V1.5	Porumb_4_82
Porumb_gnl_WGS_MXAK_Pum0023s0083.1.V1.5	Porumb_4_83
Porumb_gnl_WGS_MXAK_Pum0025s0001.1.V1.5	Porumb_5_1
Porumb_gnl_WGS_MXAK_Pum0025s0002.1.V1.5	Porumb_5_2
Porumb_gnl_WGS_MXAK_Pum0025s0003.1.V1.5	Porumb_5_3
Porumb_gnl_WGS_MXAK_Pum0025s0004.1.V1.5	Porumb_5_4
Porumb_gnl_WGS_MXAK_Pum0025s0005.1.V1.5	Porumb_5_5
Porumb_gnl_WGS_MXAK_Pum0025s0006.1.V1.5	Porumb_5_6
Porumb_gnl_WGS_MXAK_Pum0025s0007.1.V1.5	Porumb_5_7
Porumb_gnl_WGS_MXAK_Pum0025s0008.1.V1.5	Porumb_5_8
Porumb_gnl_WGS_MXAK_Pum0025s0009.1.V1.5	Porumb_5_9
Porumb_gnl_WGS_MXAK_Pum0025s0010.1.V1.5	Porumb_5_10
Porumb_gnl_WGS_MXAK_Pum0025s0011.1.V1.5	Porumb_5_11
Porumb_gnl_WGS_MXAK_Pum0025s0012.1.V1.5	Porumb_5_12
Porumb_gnl_WGS_MXAK_Pum0025s0013.1.V1.5	Porumb_5_13
Porumb_gnl_WGS_MXAK_Pum0025s0014.1.V1.5	Porumb_5_14
Porumb_gnl_WGS_MXAK_Pum0025s0015.1.V1.5	Porumb_5_15
Porumb_gnl_WGS_MXAK_Pum0025s0016.1.V1.5	Porumb_5_16
Porumb_gnl_WGS_MXAK_Pum0025s0017.1.V1.5	Porumb_5_17
Porumb_gnl_WGS_MXAK_Pum0025s0018.1.V1.5	Porumb_5_18
Porumb_gnl_WGS_MXAK_Pum0025s0019.1.V1.5	Porumb_5_19
Porumb_gnl_WGS_MXAK_Pum0025s0020.1.V1.5	Porumb_5_20
Porumb_gnl_WGS_MXAK_Pum0025s0021.1.V1.5	Porumb_5_21
Porumb_gnl_WGS_MXAK_Pum0025s0022.1.V1.5	Porumb_5_22
Porumb_gnl_WGS_MXAK_Pum0025s0023.1.V1.5	Porumb_5_23
Porumb_gnl_WGS_MXAK_Pum0025s0024.1.V1.5	Porumb_5_24
Porumb_gnl_WGS_MXAK_Pum0025s0025.1.V1.5	Porumb_5_25
Porumb_gnl_WGS_MXAK_Pum0025s0026.1.V1.5	Porumb_5_26
Porumb_gnl_WGS_MXAK_Pum0025s0027.1.V1.5	Porumb_5_27
Porumb_gnl_WGS_MXAK_Pum0025s0028.1.V1.5	Porumb_5_28
Porumb_gnl_WGS_MXAK_Pum0025s0029.1.V1.5	Porumb_5_29
Porumb_gnl_WGS_MXAK_Pum0025s0030.1.V1.5	Porumb_5_30
Porumb_gnl_WGS_MXAK_Pum0025s0031.1.V1.5	Porumb_5_31
Porumb_gnl_WGS_MXAK_Pum0025s0032.1.V1.5	Porumb_5_32
Porumb_gnl_WGS_MXAK_Pum0025s0033.1.V1.5	Porumb_5_33
Porumb_gnl_WGS_MXAK_Pum0025s0034.1.V1.5	Porumb_5_34
Porumb_gnl_WGS_MXAK_Pum0025s0035.1.V1.5	Porumb_5_35
Porumb_gnl_WGS_MXAK_Pum0025s0036.1.V1.5	Porumb_5_36
Porumb_gnl_WGS_MXAK_Pum0025s0037.1.V1.5	Porumb_5_37
Porumb_gnl_WGS_MXAK_Pum0025s0038.1.V1.5	Porumb_5_38
Porumb_gnl_WGS_MXAK_Pum0025s0039.1.V1.5	Porumb_5_39
Porumb_gnl_WGS_MXAK_Pum0025s0040.1.V1.5	Porumb_5_40
Porumb_gnl_WGS_MXAK_Pum0025s0041.1.V1.5	Porumb_5_41
Porumb_gnl_WGS_MXAK_Pum0025s0042.1.V1.5	Porumb_5_42
Porumb_gnl_WGS_MXAK_Pum0025s0043.1.V1.5	Porumb_5_43
Porumb_gnl_WGS_MXAK_Pum0025s0044.1.V1.5	Porumb_5_44
Porumb_gnl_WGS_MXAK_Pum0025s0045.1.V1.5	Porumb_5_45
Porumb_gnl_WGS_MXAK_Pum0025s0046.1.V1.5	Porumb_5_46
Porumb_gnl_WGS_MXAK_Pum0025s0047.1.V1.5	Porumb_5_47
Porumb_gnl_WGS_MXAK_Pum0025s0048.1.V1.5	Porumb_5_48
Porumb_gnl_WGS_MXAK_Pum0025s0049.1.V1.5	Porumb_5_49
Porumb_gnl_WGS_MXAK_Pum0025s0050.1.V1.5	Porumb_5_50
Porumb_gnl_WGS_MXAK_Pum0025s0051.1.V1.5	Porumb_5_51
Porumb_gnl_WGS_MXAK_Pum0025s0052.1.V1.5	Porumb_5_52
Porumb_gnl_WGS_MXAK_Pum0025s0053.1.V1.5	Porumb_5_53
Porumb_gnl_WGS_MXAK_Pum0025s0054.1.V1.5	Porumb_5_54
Porumb_gnl_WGS_MXAK_Pum0025s0055.1.V1.5	Porumb_5_55
Porumb_gnl_WGS_MXAK_Pum0025s0056.1.V1.5	Porumb_5_56
Porumb_gnl_WGS_MXAK_Pum0025s0057.1.V1.5	Porumb_5_57
Porumb_gnl_WGS_MXAK_Pum0025s0058.1.V1.5	Porumb_5_58
Porumb_gnl_WGS_MXAK_Pum0025s0059.1.V1.5	Porumb_5_59
Porumb_gnl_WGS_MXAK_Pum0025s0060.1.V1.5	Porumb_5_60
Porumb_gnl_WGS_MXAK_Pum0025s0061.1.V1.5	Porumb_5_61
Porumb_gnl_WGS_MXAK_Pum0025s0062.1.V1.5	Porumb_5_62
Porumb_gnl_WGS_MXAK_Pum0025s0063.1.V1.5	Porumb_5_63
Porumb_gnl_WGS_MXAK_Pum0025s0064.1.V1.5	Porumb_5_64
Porumb_gnl_WGS_MXAK_Pum0025s0065.1.V1.5	Porumb_5_65
Porumb_gnl_WGS_MXAK_Pum0025s0066.1.V1.5	Porumb_5_66
Porumb_gnl_WGS_MXAK_Pum0025s0067.1.V1.5	Porumb_5_67
Porumb_gnl_WGS_MXAK_Pum0025s0068.1.V1.5	Porumb_5_68
Porumb_gnl_WGS_MXAK_Pum0025s0069.1.V1.5	Porumb_5_69
Porumb_gnl_WGS_MXAK_Pum0025s0070.1.V1.5	Porumb_5_70
Porumb_gnl_WGS_MXAK_Pum0025s0071.1.V1.5	Porumb_5_71
Porumb_gnl_WGS_MXAK_Pum0025s0072.1.V1.5	Porumb_5_72
Porumb_gnl_WGS_MXAK_Pum0025s0073.1.V1.5	Porumb_5_73
Porumb_gnl_WGS_MXAK_Pum0025s0074.1.V1.5	Porumb_5_74
Porumb_gnl_WGS_MXAK_Pum0025s0075.1.V1.5	Porumb_5_75
Porumb_gnl_WGS_MXAK_Pum0025s0076.1.V1.5	Porumb_5_76
Porumb_gnl_WGS_MXAK_Pum0027s0001.1.V1.5	Porumb_6_1
Porumb_gnl_WGS_MXAK_Pum0027s0002.1.V1.5	Porumb_6_2
Porumb_gnl_WGS_MXAK_Pum0027s0003.1.V1.5	Porumb_6_3
Porumb_gnl_WGS_MXAK_Pum0027s0004.1.V1.5	Porumb_6_4
Porumb_gnl_WGS_MXAK_Pum0027s0005.1.V1.5	Porumb_6_5
Porumb_gnl_WGS_MXAK_Pum0027s0006.1.V1.5	Porumb_6_6
Porumb_gnl_WGS_MXAK_Pum0027s0007.1.V1.5	Porumb_6_7
Porumb_gnl_WGS_MXAK_Pum0027s0008.1.V1.5	Porumb_6_8
Porumb_gnl_WGS_MXAK_Pum0027s0009.1.V1.5	Porumb_6_9
Porumb_gnl_WGS_MXAK_Pum0027s0010.1.V1.5	Porumb_6_10
Porumb_gnl_WGS_MXAK_Pum0027s0011.1.V1.5	Porumb_6_11
Porumb_gnl_WGS_MXAK_Pum0027s0012.1.V1.5	Porumb_6_12
Porumb_gnl_WGS_MXAK_Pum0027s0013.1.V1.5	Porumb_6_13
Porumb_gnl_WGS_MXAK_Pum0027s0014.1.V1.5	Porumb_6_14
Porumb_gnl_WGS_MXAK_Pum0027s0015.1.V1.5	Porumb_6_15
Porumb_gnl_WGS_MXAK_Pum0027s0016.1.V1.5	Porumb_6_16
Porumb_gnl_WGS_MXAK_Pum0027s0017.1.V1.5	Porumb_6_17
Porumb_gnl_WGS_MXAK_Pum0027s0018.1.V1.5	Porumb_6_18
Porumb_gnl_WGS_MXAK_Pum0027s0019.1.V1.5	Porumb_6_19
Porumb_gnl_WGS_MXAK_Pum0027s0020.1.V1.5	Porumb_6_20
Porumb_gnl_WGS_MXAK_Pum0027s0021.1.V1.5	Porumb_6_21
Porumb_gnl_WGS_MXAK_Pum0027s0022.1.V1.5	Porumb_6_22
Porumb_gnl_WGS_MXAK_Pum0027s0023.1.V1.5	Porumb_6_23
Porumb_gnl_WGS_MXAK_Pum0027s0024.1.V1.5	Porumb_6_24
Porumb_gnl_WGS_MXAK_Pum0027s0025.1.V1.5	Porumb_6_25
Porumb_gnl_WGS_MXAK_Pum0027s0026.1.V1.5	Porumb_6_26
Porumb_gnl_WGS_MXAK_Pum0027s0027.1.V1.5	Porumb_6_27
Porumb_gnl_WGS_MXAK_Pum0027s0028.1.V1.5	Porumb_6_28
Porumb_gnl_WGS_MXAK_Pum0027s0029.1.V1.5	Porumb_6_29
Porumb_gnl_WGS_MXAK_Pum0027s0030.1.V1.5	Porumb_6_30
Porumb_gnl_WGS_MXAK_Pum0027s0031.1.V1.5	Porumb_6_31
Porumb_gnl_WGS_MXAK_Pum0027s0032.1.V1.5	Porumb_6_32
Porumb_gnl_WGS_MXAK_Pum0027s0033.1.V1.5	Porumb_6_33
Porumb_gnl_WGS_MXAK_Pum0027s0034.1.V1.5	Porumb_6_34
Porumb_gnl_WGS_MXAK_Pum0027s0035.1.V1.5	Porumb_6_35
Porumb_gnl_WGS_MXAK_Pum0027s0036.1.V1.5	Porumb_6_36
Porumb_gnl_WGS_MXAK_Pum0027s0037.1.V1.5	Porumb_6_37
Porumb_gnl_WGS_MXAK_Pum0027s0038.1.V1.5	Porumb_6_38
Porumb_gnl_WGS_MXAK_Pum0027s0039.1.V1.5	Porumb_6_39
Porumb_gnl_WGS_MXAK_Pum0027s0040.1.V1.5	Porumb_6_40
Porumb_gnl_WGS_MXAK_Pum0027s0041.1.V1.5	Porumb_6_41
Porumb_gnl_WGS_MXAK_Pum0027s0042.1.V1.5	Porumb_6_42
Porumb_gnl_WGS_MXAK_Pum0027s0043.1.V1.5	Porumb_6_43
Porumb_gnl_WGS_MXAK_Pum0027s0044.1.V1.5	Porumb_6_44
Porumb_gnl_WGS_MXAK_Pum0027s0045.1.V1.5	Porumb_6_45
Porumb_gnl_WGS_MXAK_Pum0027s0046.1.V1.5	Porumb_6_46
Porumb_gnl_WGS_MXAK_Pum0027s0047.1.V1.5	Porumb_6_47
Porumb_gnl_WGS_MXAK_Pum0027s0048.1.V1.5	Porumb_6_48
Porumb_gnl_WGS_MXAK_Pum0027s0049.1.V1.5	Porumb_6_49
Porumb_gnl_WGS_MXAK_Pum0027s0050.1.V1.5	Porumb_6_50
Porumb_gnl_WGS_MXAK_Pum0027s0051.1.V1.5	Porumb_6_51
Porumb_gnl_WGS_MXAK_Pum0027s0052.1.V1.5	Porumb_6_52
Porumb_gnl_WGS_MXAK_Pum0027s0053.1.V1.5	Porumb_6_53
Porumb_gnl_WGS_MXAK_Pum0027s0054.1.V1.5	Porumb_6_54
Porumb_gnl_WGS_MXAK_Pum0027s0055.1.V1.5	Porumb_6_55
Porumb_gnl_WGS_MXAK_Pum0027s0056.1.V1.5	Porumb_6_56
Porumb_gnl_WGS_MXAK_Pum0027s0057.1.V1.5	Porumb_6_57
Porumb_gnl_WGS_MXAK_Pum0027s0058.1.V1.5	Porumb_6_58
Porumb_gnl_WGS_MXAK_Pum0027s0059.1.V1.5	Porumb_6_59
Porumb_gnl_WGS_MXAK_Pum0027s0060.1.V1.5	Porumb_6_60
Porumb_gnl_WGS_MXAK_Pum0027s0061.1.V1.5	Porumb_6_61
Porumb_gnl_WGS_MXAK_Pum0027s0062.1.V1.5	Porumb_6_62
Porumb_gnl_WGS_MXAK_Pum0027s0063.1.V1.5	Porumb_6_63
Porumb_gnl_WGS_MXAK_Pum0027s0064.1.V1.5	Porumb_6_64
Porumb_gnl_WGS_MXAK_Pum0027s0065.1.V1.5	Porumb_6_65
Porumb_gnl_WGS_MXAK_Pum0027s0066.1.V1.5	Porumb_6_66
Porumb_gnl_WGS_MXAK_Pum0027s0067.1.V1.5	Porumb_6_67
Porumb_gnl_WGS_MXAK_Pum0027s0068.1.V1.5	Porumb_6_68
Porumb_gnl_WGS_MXAK_Pum0027s0069.1.V1.5	Porumb_6_69
Porumb_gnl_WGS_MXAK_Pum0027s0070.1.V1.5	Porumb_6_70
Porumb_gnl_WGS_MXAK_Pum0027s0071.1.V1.5	Porumb_6_71
Porumb_gnl_WGS_MXAK_Pum0027s0072.1.V1.5	Porumb_6_72
Porumb_gnl_WGS_MXAK_Pum0027s0073.1.V1.5	Porumb_6_73
Porumb_gnl_WGS_MXAK_Pum0027s0074.1.V1.5	Porumb_6_74
Porumb_gnl_WGS_MXAK_Pum0027s0075.1.V1.5	Porumb_6_75
Porumb_gnl_WGS_MXAK_Pum0027s0076.1.V1.5	Porumb_6_76
Porumb_gnl_WGS_MXAK_Pum0027s0077.1.V1.5	Porumb_6_77
Porumb_gnl_WGS_MXAK_Pum0027s0078.1.V1.5	Porumb_6_78
Porumb_gnl_WGS_MXAK_Pum0027s0079.1.V1.5	Porumb_6_79
Porumb_gnl_WGS_MXAK_Pum0027s0080.1.V1.5	Porumb_6_80
Porumb_gnl_WGS_MXAK_Pum0027s0081.1.V1.5	Porumb_6_81
Porumb_gnl_WGS_MXAK_Pum0027s0082.1.V1.5	Porumb_6_82
Porumb_gnl_WGS_MXAK_Pum0027s0083.1.V1.5	Porumb_6_83
Porumb_gnl_WGS_MXAK_Pum0027s0084.1.V1.5	Porumb_6_84
Porumb_gnl_WGS_MXAK_Pum0027s0085.1.V1.5	Porumb_6_85
Porumb_gnl_WGS_MXAK_Pum0027s0086.1.V1.5	Porumb_6_86
Porumb_gnl_WGS_MXAK_Pum0027s0087.1.V1.5	Porumb_6_87
Porumb_gnl_WGS_MXAK_Pum0027s0088.1.V1.5	Porumb_6_88
Porumb_gnl_WGS_MXAK_Pum0027s0089.1.V1.5	Porumb_6_89
Porumb_gnl_WGS_MXAK_Pum0027s0090.1.V1.5	Porumb_6_90
Porumb_gnl_WGS_MXAK_Pum0027s0091.1.V1.5	Porumb_6_91
Porumb_gnl_WGS_MXAK_Pum0027s0092.1.V1.5	Porumb_6_92
Porumb_gnl_WGS_MXAK_Pum0027s0093.1.V1.5	Porumb_6_93
Porumb_gnl_WGS_MXAK_Pum0027s0094.1.V1.5	Porumb_6_94
Porumb_gnl_WGS_MXAK_Pum0027s0095.1.V1.5	Porumb_6_95
Porumb_gnl_WGS_MXAK_Pum0027s0096.1.V1.5	Porumb_6_96
Porumb_gnl_WGS_MXAK_Pum0027s0097.1.V1.5	Porumb_6_97
Porumb_gnl_WGS_MXAK_Pum0027s0098.1.V1.5	Porumb_6_98
Porumb_gnl_WGS_MXAK_Pum0027s0099.1.V1.5	Porumb_6_99
Porumb_gnl_WGS_MXAK_Pum0027s0100.1.V1.5	Porumb_6_100
Porumb_gnl_WGS_MXAK_Pum0027s0101.1.V1.5	Porumb_6_101
Porumb_gnl_WGS_MXAK_Pum0027s0102.1.V1.5	Porumb_6_102
Porumb_gnl_WGS_MXAK_Pum0027s0103.1.V1.5	Porumb_6_103
Porumb_gnl_WGS_MXAK_Pum0027s0104.1.V1.5	Porumb_6_104
Porumb_gnl_WGS_MXAK_Pum0027s0105.1.V1.5	Porumb_6_105
Porumb_gnl_WGS_MXAK_Pum0027s0106.1.V1.5	Porumb_6_106
Porumb_gnl_WGS_MXAK_Pum0027s0107.1.V1.5	Porumb_6_107
Porumb_gnl_WGS_MXAK_Pum0027s0108.1.V1.5	Porumb_6_108
Porumb_gnl_WGS_MXAK_Pum0027s0109.1.V1.5	Porumb_6_109
Porumb_gnl_WGS_MXAK_Pum0027s0110.1.V1.5	Porumb_6_110
Porumb_gnl_WGS_MXAK_Pum0027s0111.1.V1.5	Porumb_6_111
Porumb_gnl_WGS_MXAK_Pum0027s0112.1.V1.5	Porumb_6_112
Porumb_gnl_WGS_MXAK_Pum0027s0113.1.V1.5	Porumb_6_113
Porumb_gnl_WGS_MXAK_Pum0027s0114.1.V1.5	Porumb_6_114
Porumb_gnl_WGS_MXAK_Pum0027s0115.1.V1.5	Porumb_6_115
Porumb_gnl_WGS_MXAK_Pum0027s0116.1.V1.5	Porumb_6_116
Porumb_gnl_WGS_MXAK_Pum0027s0117.1.V1.5	Porumb_6_117
Porumb_gnl_WGS_MXAK_Pum0027s0118.1.V1.5	Porumb_6_118
Porumb_gnl_WGS_MXAK_Pum0027s0119.1.V1.5	Porumb_6_119
Porumb_gnl_WGS_MXAK_Pum0027s0120.1.V1.5	Porumb_6_120
Porumb_gnl_WGS_MXAK_Pum0027s0121.1.V1.5	Porumb_6_121
Porumb_gnl_WGS_MXAK_Pum0027s0122.1.V1.5	Porumb_6_122
Porumb_gnl_WGS_MXAK_Pum0027s0123.1.V1.5	Porumb_6_123
Porumb_gnl_WGS_MXAK_Pum0027s0124.1.V1.5	Porumb_6_124
Porumb_gnl_WGS_MXAK_Pum0027s0125.1.V1.5	Porumb_6_125
Porumb_gnl_WGS_MXAK_Pum0027s0126.1.V1.5	Porumb_6_126
Porumb_gnl_WGS_MXAK_Pum0027s0127.1.V1.5	Porumb_6_127
Porumb_gnl_WGS_MXAK_Pum0027s0128.1.V1.5	Porumb_6_128
Porumb_gnl_WGS_MXAK_Pum0027s0129.1.V1.5	Porumb_6_129
Porumb_gnl_WGS_MXAK_Pum0027s0130.1.V1.5	Porumb_6_130
Porumb_gnl_WGS_MXAK_Pum0027s0131.1.V1.5	Porumb_6_131
Porumb_gnl_WGS_MXAK_Pum0027s0132.1.V1.5	Porumb_6_132
Porumb_gnl_WGS_MXAK_Pum0027s0133.1.V1.5	Porumb_6_133
Porumb_gnl_WGS_MXAK_Pum0027s0134.1.V1.5	Porumb_6_134
Porumb_gnl_WGS_MXAK_Pum0027s0135.1.V1.5	Porumb_6_135
Porumb_gnl_WGS_MXAK_Pum0027s0136.1.V1.5	Porumb_6_136
Porumb_gnl_WGS_MXAK_Pum0027s0137.1.V1.5	Porumb_6_137
Porumb_gnl_WGS_MXAK_Pum0027s0138.1.V1.5	Porumb_6_138
Porumb_gnl_WGS_MXAK_Pum0031s0001.1.V1.5	Porumb_7_1
Porumb_gnl_WGS_MXAK_Pum0031s0002.1.V1.5	Porumb_7_2
Porumb_gnl_WGS_MXAK_Pum0031s0003.1.V1.5	Porumb_7_3
Porumb_gnl_WGS_MXAK_Pum0031s0004.1.V1.5	Porumb_7_4
Porumb_gnl_WGS_MXAK_Pum0031s0005.1.V1.5	Porumb_7_5
Porumb_gnl_WGS_MXAK_Pum0031s0006.1.V1.5	Porumb_7_6
Porumb_gnl_WGS_MXAK_Pum0031s0007.1.V1.5	Porumb_7_7
Porumb_gnl_WGS_MXAK_Pum0031s0008.1.V1.5	Porumb_7_8
Porumb_gnl_WGS_MXAK_Pum0031s0009.1.V1.5	Porumb_7_9
Porumb_gnl_WGS_MXAK_Pum0031s0010.1.V1.5	Porumb_7_10
Porumb_gnl_WGS_MXAK_Pum0031s0011.1.V1.5	Porumb_7_11
Porumb_gnl_WGS_MXAK_Pum0031s0012.1.V1.5	Porumb_7_12
Porumb_gnl_WGS_MXAK_Pum0031s0013.1.V1.5	Porumb_7_13
Porumb_gnl_WGS_MXAK_Pum0031s0014.1.V1.5	Porumb_7_14
Porumb_gnl_WGS_MXAK_Pum0031s0015.1.V1.5	Porumb_7_15
Porumb_gnl_WGS_MXAK_Pum0031s0016.1.V1.5	Porumb_7_16
Porumb_gnl_WGS_MXAK_Pum0031s0017.1.V1.5	Porumb_7_17
Porumb_gnl_WGS_MXAK_Pum0031s0018.1.V1.5	Porumb_7_18
Porumb_gnl_WGS_MXAK_Pum0031s0019.1.V1.5	Porumb_7_19
Porumb_gnl_WGS_MXAK_Pum0031s0020.1.V1.5	Porumb_7_20
Porumb_gnl_WGS_MXAK_Pum0031s0021.1.V1.5	Porumb_7_21
Porumb_gnl_WGS_MXAK_Pum0031s0022.1.V1.5	Porumb_7_22
Porumb_gnl_WGS_MXAK_Pum0031s0023.1.V1.5	Porumb_7_23
Porumb_gnl_WGS_MXAK_Pum0031s0024.1.V1.5	Porumb_7_24
Porumb_gnl_WGS_MXAK_Pum0031s0025.1.V1.5	Porumb_7_25
Porumb_gnl_WGS_MXAK_Pum0031s0026.1.V1.5	Porumb_7_26
Porumb_gnl_WGS_MXAK_Pum0031s0027.1.V1.5	Porumb_7_27
Porumb_gnl_WGS_MXAK_Pum0031s0028.1.V1.5	Porumb_7_28
Porumb_gnl_WGS_MXAK_Pum0031s0029.1.V1.5	Porumb_7_29
Porumb_gnl_WGS_MXAK_Pum0031s0030.1.V1.5	Porumb_7_30
Porumb_gnl_WGS_MXAK_Pum0031s0031.1.V1.5	Porumb_7_31
Porumb_gnl_WGS_MXAK_Pum0031s0032.1.V1.5	Porumb_7_32
Porumb_gnl_WGS_MXAK_Pum0031s0033.1.V1.5	Porumb_7_33
Porumb_gnl_WGS_MXAK_Pum0031s0034.1.V1.5	Porumb_7_34
Porumb_gnl_WGS_MXAK_Pum0031s0035.1.V1.5	Porumb_7_35
Porumb_gnl_WGS_MXAK_Pum0031s0036.1.V1.5	Porumb_7_36
Porumb_gnl_WGS_MXAK_Pum0031s0037.1.V1.5	Porumb_7_37
Porumb_gnl_WGS_MXAK_Pum0031s0038.1.V1.5	Porumb_7_38
Porumb_gnl_WGS_MXAK_Pum0031s0039.1.V1.5	Porumb_7_39
Porumb_gnl_WGS_MXAK_Pum0031s0040.1.V1.5	Porumb_7_40
Porumb_gnl_WGS_MXAK_Pum0031s0041.1.V1.5	Porumb_7_41
Porumb_gnl_WGS_MXAK_Pum0031s0042.1.V1.5	Porumb_7_42
Porumb_gnl_WGS_MXAK_Pum0031s0043.1.V1.5	Porumb_7_43
Porumb_gnl_WGS_MXAK_Pum0031s0044.1.V1.5	Porumb_7_44
Porumb_gnl_WGS_MXAK_Pum0031s0045.1.V1.5	Porumb_7_45
Porumb_gnl_WGS_MXAK_Pum0031s0046.1.V1.5	Porumb_7_46
Porumb_gnl_WGS_MXAK_Pum0031s0047.1.V1.5	Porumb_7_47
Porumb_gnl_WGS_MXAK_Pum0031s0048.1.V1.5	Porumb_7_48
Porumb_gnl_WGS_MXAK_Pum0031s0049.1.V1.5	Porumb_7_49
Porumb_gnl_WGS_MXAK_Pum0031s0050.1.V1.5	Porumb_7_50
Porumb_gnl_WGS_MXAK_Pum0031s0051.1.V1.5	Porumb_7_51
Porumb_gnl_WGS_MXAK_Pum0031s0052.1.V1.5	Porumb_7_52
Porumb_gnl_WGS_MXAK_Pum0031s0053.1.V1.5	Porumb_7_53
Porumb_gnl_WGS_MXAK_Pum0031s0054.1.V1.5	Porumb_7_54
Porumb_gnl_WGS_MXAK_Pum0031s0055.1.V1.5	Porumb_7_55
Porumb_gnl_WGS_MXAK_Pum0031s0056.1.V1.5	Porumb_7_56
Porumb_gnl_WGS_MXAK_Pum0031s0057.1.V1.5	Porumb_7_57
